repo_dir,hits,misses,cache_size,dtf,pfs,ttr
boto,1694,121,230,23,23,99.15577292442322
boto,1697,118,230,34,23,96.99670696258545
boto,1699,116,230,46,23,97.62232899665833
boto,1698,117,230,57,23,97.26521801948547
boto,1698,117,230,69,23,97.25002908706665
boto,1697,118,230,80,23,96.82296299934387
boto,1698,117,230,92,23,97.21269083023071
boto,1699,116,230,103,23,95.81204104423523
boto,1699,116,230,115,23,95.65636992454529
boto,1699,116,230,126,23,94.61570596694946
boto,1691,124,230,23,34,99.93195104598999
boto,1695,120,230,34,34,99.37378692626953
boto,1697,118,230,46,34,98.3211600780487
boto,1696,119,230,57,34,96.99941205978394
boto,1697,118,230,69,34,95.27758288383484
boto,1696,119,230,80,34,95.12115788459778
boto,1696,119,230,92,34,95.90616822242737
boto,1697,118,230,103,34,94.86427593231201
boto,1698,117,230,115,34,95.01950097084045
boto,1698,117,230,126,34,94.77287793159485
boto,1690,125,230,23,46,98.2398509979248
boto,1691,124,230,34,46,98.21488809585571
boto,1695,120,230,46,46,97.40858697891235
boto,1694,121,230,57,46,98.33767604827881
boto,1695,120,230,69,46,97.43320894241333
boto,1695,120,230,80,46,96.96427178382874
boto,1694,121,230,92,46,96.08421587944031
boto,1693,122,230,103,46,97.80205702781677
boto,1695,120,230,115,46,97.5103189945221
boto,1696,119,230,126,46,96.6614511013031
boto,1691,124,230,23,57,98.9028902053833
boto,1693,122,230,34,57,97.63624691963196
boto,1694,121,230,46,57,97.43350100517273
boto,1695,120,230,57,57,98.43815088272095
boto,1692,123,230,69,57,98.80936193466187
boto,1696,119,230,80,57,96.83689498901367
boto,1695,120,230,92,57,97.37815690040588
boto,1693,122,230,103,57,98.55770611763
boto,1696,119,230,115,57,96.92431688308716
boto,1695,120,230,126,57,97.56652498245239
boto,1688,127,230,23,69,99.98024106025696
boto,1691,124,230,34,69,99.00233697891235
boto,1691,124,230,46,69,98.17366790771484
boto,1693,122,230,57,69,97.69729995727539
boto,1692,123,230,69,69,98.20080804824829
boto,1694,121,230,80,69,97.10629105567932
boto,1694,121,230,92,69,95.70634198188782
boto,1693,122,230,103,69,95.83794617652893
boto,1694,121,230,115,69,95.30471515655518
boto,1695,120,230,126,69,95.45383882522583
boto,1689,126,230,23,80,99.52349185943604
boto,1689,126,230,34,80,99.23860287666321
boto,1693,122,230,46,80,96.99372386932373
boto,1691,124,230,57,80,99.334233045578
boto,1693,122,230,69,80,96.91841912269592
boto,1693,122,230,80,80,97.87005996704102
boto,1690,125,230,92,80,98.68962001800537
boto,1693,122,230,103,80,96.94058179855347
boto,1693,122,230,115,80,97.36287903785706
boto,1693,122,230,126,80,96.88792610168457
