repo_dir,hits,misses,cache_size,dtf,pfs,ttr
boto,1015,1506,9,4,1,133.6293408870697
boto,1315,1206,18,9,1,118.95743894577026
boto,1538,983,27,13,2,105.608717918396
boto,1697,824,36,18,3,97.59264397621155
boto,1793,728,46,23,4,91.9846739768982
boto,1862,659,55,27,5,88.12443494796753
boto,1924,597,64,32,6,85.53068590164185
boto,1975,546,73,36,7,82.4358139038086
boto,2028,493,82,41,8,78.94717597961426
boto,2080,441,92,46,9,76.52078819274902
boto,2125,396,101,50,10,74.13539099693298
boto,2154,367,110,55,11,72.59187197685242
boto,2176,345,119,59,11,71.65617394447327
boto,2204,317,128,64,12,70.17883896827698
boto,2225,296,138,69,13,68.66046714782715
boto,2237,284,147,73,14,68.25036597251892
boto,2254,267,156,78,15,67.16853785514832
boto,2269,252,165,82,16,66.78889298439026
boto,2278,243,174,87,17,66.39172697067261
boto,2295,226,184,92,18,65.6476240158081
boto,2308,213,193,96,19,64.84261798858643
boto,2318,203,202,101,20,64.26575493812561
boto,2329,192,211,105,21,63.91833996772766
boto,2343,178,221,110,22,63.15431809425354
boto,2349,172,230,115,23,63.076717138290405
boto,2358,163,239,119,23,61.977428913116455
boto,2362,159,248,124,24,62.0728280544281
boto,2369,152,257,128,25,61.76779794692993
boto,2375,146,267,133,26,62.16861605644226
boto,2391,130,276,138,27,61.197872161865234
boto,2395,126,285,142,28,60.89367890357971
boto,2403,118,294,147,29,60.52132797241211
boto,2409,112,303,151,30,59.980082988739014
boto,2416,105,313,156,31,59.77705097198486
boto,2423,98,322,161,32,59.401561975479126
boto,2430,91,331,165,33,59.031233072280884
boto,2435,86,340,170,34,58.93001103401184
boto,2435,86,349,174,34,58.743090867996216
boto,2442,79,359,179,35,58.731117963790894
boto,2447,74,368,184,36,58.31600022315979
boto,2452,69,377,188,37,58.09952998161316
boto,2455,66,386,193,38,57.73022389411926
boto,2461,60,396,198,39,57.6434371471405
boto,2466,55,405,202,40,57.350712060928345
boto,2469,52,414,207,41,57.0352897644043
boto,2474,47,423,211,42,56.63114285469055
boto,2475,46,432,216,43,56.73511600494385
boto,2477,44,442,221,44,56.601325035095215
boto,2477,44,451,225,45,56.65551400184631
boto,2479,42,460,230,46,56.69879984855652
boto,2482,39,469,234,46,56.44616103172302
boto,2489,32,478,239,47,56.1213219165802
boto,2490,31,488,244,48,56.263347148895264
boto,2492,29,497,248,49,56.205188035964966
boto,2492,29,506,253,50,55.85681891441345
boto,2493,28,515,257,51,55.92329692840576
boto,2493,28,524,262,52,56.005977153778076
boto,2493,28,534,267,53,56.15295696258545
boto,2498,23,543,271,54,55.806257009506226
boto,2499,22,552,276,55,55.90786695480347
boto,2500,21,561,280,56,55.68087196350098
boto,2501,20,571,285,57,55.703425884246826
boto,2502,19,580,290,58,55.72101092338562
boto,2502,19,589,294,58,55.640559911727905
boto,2503,18,598,299,59,55.38683009147644
boto,2504,17,607,303,60,55.45069098472595
boto,2504,17,617,308,61,55.54079604148865
boto,2504,17,626,313,62,55.65690207481384
boto,2505,16,635,317,63,55.58162498474121
boto,2507,14,644,322,64,55.58359909057617
boto,2507,14,653,326,65,55.27832889556885
boto,2508,13,663,331,66,55.46280908584595
boto,2509,12,672,336,67,55.294172048568726
boto,2511,10,681,340,68,55.08020305633545
boto,2513,8,690,345,69,55.072689056396484
boto,2513,8,699,349,69,55.184279918670654
boto,2514,7,709,354,70,55.29521703720093
boto,2516,5,718,359,71,54.95659685134888
boto,2517,4,727,363,72,54.93064594268799
boto,2517,4,736,368,73,54.72553777694702
boto,2517,4,746,373,74,54.826109170913696
boto,2517,4,755,377,75,54.6989381313324
boto,2519,2,764,382,76,54.834409952163696
boto,2519,2,773,386,77,55.2615270614624
boto,2520,1,782,391,78,54.3775589466095
boto,2520,1,792,396,79,54.77900004386902
boto,2521,0,801,400,80,54.428236961364746
boto,2521,0,810,405,81,54.32327699661255
boto,2521,0,819,409,81,54.63747501373291
boto,2521,0,828,414,82,54.675297021865845
boto,2521,0,838,419,83,54.516425132751465
boto,2521,0,847,423,84,54.52764177322388
boto,2521,0,856,428,85,54.492242097854614
boto,2521,0,865,432,86,54.5881609916687
boto,2521,0,874,437,87,54.47146797180176
boto,2521,0,884,442,88,54.50524711608887
boto,2521,0,893,446,89,54.44317603111267
boto,2521,0,902,451,90,54.57485008239746
boto,2521,0,911,455,91,54.493979930877686
boto,2521,0,921,460,92,54.63324308395386
