repo_dir,hits,misses,cache_size,dtf,pfs,ttr
boto,1577,238,138,13,13,118.63593006134033
boto,1583,232,138,20,13,116.79277110099792
boto,1591,224,138,27,13,115.21326184272766
boto,1592,223,138,34,13,114.53859519958496
boto,1590,225,138,41,13,113.83151388168335
boto,1588,227,138,48,13,117.18567490577698
boto,1589,226,138,55,13,114.54188418388367
boto,1585,230,138,62,13,119.4111099243164
boto,1584,231,138,69,13,118.40123105049133
boto,1581,234,138,75,13,117.78373694419861
boto,1579,236,138,13,20,118.10455203056335
boto,1584,231,138,20,20,116.85299897193909
boto,1587,228,138,27,20,115.97568392753601
boto,1590,225,138,34,20,115.00903105735779
boto,1586,229,138,41,20,115.34757614135742
boto,1587,228,138,48,20,115.75642085075378
boto,1584,231,138,55,20,119.43838381767273
boto,1586,229,138,62,20,118.0489649772644
boto,1585,230,138,69,20,118.782949924469
boto,1581,234,138,75,20,120.59722304344177
boto,1578,237,138,13,27,118.41267704963684
boto,1582,233,138,20,27,116.45494794845581
boto,1586,229,138,27,27,116.27652907371521
boto,1589,226,138,34,27,116.75363898277283
boto,1587,228,138,41,27,115.81974601745605
boto,1585,230,138,48,27,116.25162887573242
boto,1580,235,138,55,27,119.31649708747864
boto,1584,231,138,62,27,118.46070504188538
boto,1584,231,138,69,27,118.05546808242798
boto,1580,235,138,75,27,119.46995902061462
boto,1574,241,138,13,34,119.40622687339783
boto,1580,235,138,20,34,118.0984239578247
boto,1583,232,138,27,34,117.0221757888794
boto,1588,227,138,34,34,116.9259569644928
boto,1585,230,138,41,34,117.13281297683716
boto,1580,235,138,48,34,120.34247207641602
boto,1582,233,138,55,34,120.69919300079346
boto,1583,232,138,62,34,119.61674094200134
boto,1578,237,138,69,34,121.11307787895203
boto,1577,238,138,75,34,123.27689290046692
boto,1573,242,138,13,41,120.50537300109863
boto,1581,234,138,20,41,117.99003791809082
boto,1586,229,138,27,41,116.93875503540039
boto,1587,228,138,34,41,116.79746294021606
boto,1583,232,138,41,41,118.53505492210388
boto,1585,230,138,48,41,118.71272397041321
boto,1583,232,138,55,41,118.04685401916504
boto,1581,234,138,62,41,120.39499807357788
boto,1578,237,138,69,41,123.14079594612122
boto,1584,231,138,75,41,116.39738702774048
boto,1571,244,138,13,48,120.7500410079956
boto,1579,236,138,20,48,118.10395216941833
boto,1582,233,138,27,48,118.00188493728638
boto,1582,233,138,34,48,119.437185049057
boto,1580,235,138,41,48,121.27242803573608
boto,1579,236,138,48,48,120.19505000114441
boto,1581,234,138,55,48,120.26778316497803
boto,1578,237,138,62,48,122.30997085571289
boto,1584,231,138,69,48,119.3032968044281
boto,1574,241,138,75,48,122.40087103843689
