repo_dir,hits,misses,cache_size,dtf,pfs,ttr
boto,694,1121,9,4,1,212.10699486732483
boto,945,870,18,9,3,183.68798112869263
boto,1091,724,27,13,5,161.61650896072388
boto,1168,647,36,18,7,150.70450615882874
boto,1252,563,46,23,9,141.80580282211304
boto,1305,510,55,27,11,130.92627692222595
boto,1338,477,64,32,12,129.63947200775146
boto,1392,423,73,36,14,123.88263487815857
boto,1419,396,82,41,16,118.52101802825928
boto,1459,356,92,46,18,112.78478789329529
boto,1500,315,101,50,20,108.51965188980103
boto,1515,300,110,55,22,109.83693718910217
boto,1546,269,119,59,23,102.72007203102112
boto,1562,253,128,64,25,103.5919599533081
boto,1587,228,138,69,27,97.17231106758118
boto,1592,223,147,73,29,97.77952194213867
boto,1606,209,156,78,31,94.48513984680176
boto,1622,193,165,82,33,94.75095891952515
boto,1630,185,174,87,34,94.3643000125885
boto,1643,172,184,92,36,92.4036910533905
boto,1657,158,193,96,38,91.85096597671509
boto,1667,148,202,101,40,91.25657510757446
boto,1678,137,211,105,42,87.94690704345703
boto,1687,128,221,110,44,87.16226720809937
boto,1695,120,230,115,46,86.28741097450256
boto,1699,116,239,119,47,86.03833389282227
boto,1704,111,248,124,49,84.99534010887146
boto,1711,104,257,128,51,85.24989891052246
boto,1718,97,267,133,53,84.63233590126038
boto,1723,92,276,138,55,83.34185600280762
boto,1731,84,285,142,57,83.29957818984985
boto,1730,85,294,147,58,82.88397598266602
boto,1739,76,303,151,60,81.56649398803711
boto,1749,66,313,156,62,83.04691195487976
boto,1748,67,322,161,64,82.51141810417175
boto,1755,60,331,165,66,83.39111804962158
boto,1758,57,340,170,68,81.74962615966797
boto,1758,57,349,174,69,81.8870599269867
boto,1761,54,359,179,71,82.13613891601562
boto,1765,50,368,184,73,81.97169709205627
boto,1771,44,377,188,75,78.78219199180603
boto,1773,42,386,193,77,78.72294187545776
boto,1774,41,396,198,79,78.08623909950256
boto,1778,37,405,202,81,77.55412197113037
boto,1779,36,414,207,82,78.46040511131287
boto,1781,34,423,211,84,78.09354496002197
boto,1782,33,432,216,86,79.01002311706543
boto,1785,30,442,221,88,79.45522999763489
boto,1785,30,451,225,90,79.77666783332825
boto,1785,30,460,230,92,80.84122014045715
boto,1790,25,469,234,93,79.85619115829468
boto,1792,23,478,239,95,79.3169059753418
boto,1793,22,488,244,97,79.83922004699707
boto,1795,20,497,248,99,79.7944118976593
boto,1796,19,506,253,101,78.81271600723267
boto,1798,17,515,257,103,79.17911791801453
boto,1798,17,524,262,104,79.70628213882446
boto,1798,17,534,267,106,78.76212191581726
boto,1802,13,543,271,108,78.46543407440186
boto,1802,13,552,276,110,78.33457899093628
boto,1804,11,561,280,112,79.05566811561584
boto,1804,11,571,285,114,77.7373309135437
boto,1804,11,580,290,116,78.24268794059753
boto,1804,11,589,294,117,78.02234697341919
boto,1804,11,598,299,119,78.83625292778015
boto,1804,11,607,303,121,78.27792191505432
boto,1804,11,617,308,123,78.72569108009338
boto,1804,11,626,313,125,78.45989298820496
boto,1805,10,635,317,127,78.69432306289673
boto,1806,9,644,322,128,77.9201340675354
boto,1806,9,653,326,130,78.19169688224792
boto,1806,9,663,331,132,77.91409301757812
boto,1807,8,672,336,134,78.28075695037842
boto,1808,7,681,340,136,77.9929449558258
boto,1810,5,690,345,138,77.62404894828796
boto,1810,5,699,349,139,75.30105090141296
boto,1811,4,709,354,141,76.76477479934692
boto,1812,3,718,359,143,74.05250906944275
boto,1813,2,727,363,145,73.9717230796814
boto,1813,2,736,368,147,75.09650301933289
boto,1813,2,746,373,149,76.42367100715637
boto,1813,2,755,377,151,77.42905712127686
boto,1814,1,764,382,152,75.7835681438446
boto,1814,1,773,386,154,77.45071601867676
boto,1815,0,782,391,156,76.40081286430359
boto,1815,0,792,396,158,76.2939510345459
boto,1815,0,801,400,160,74.23246097564697
boto,1815,0,810,405,162,74.81386590003967
boto,1815,0,819,409,163,74.21249198913574
boto,1815,0,828,414,165,74.95105004310608
boto,1815,0,838,419,167,76.15627884864807
boto,1815,0,847,423,169,76.77536487579346
boto,1815,0,856,428,171,76.53917908668518
boto,1815,0,865,432,173,75.21883797645569
boto,1815,0,874,437,174,76.27507591247559
boto,1815,0,884,442,176,74.22700190544128
boto,1815,0,893,446,178,75.1235728263855
boto,1815,0,902,451,180,75.9913170337677
boto,1815,0,911,455,182,73.60213994979858
boto,1815,0,921,460,184,73.5561101436615
