repo_dir,hits,misses,cache_size,dtf,pfs,ttr
boto,2303,219,414,41,41,83.47288298606873
boto,2308,214,414,62,41,81.58972001075745
boto,2300,222,414,82,41,83.54072690010071
boto,2298,224,414,103,41,82.37119102478027
boto,2298,224,414,124,41,82.6966860294342
boto,2298,224,414,144,41,83.95238995552063
boto,2304,218,414,165,41,81.97637295722961
boto,2296,226,414,186,41,83.05323600769043
boto,2300,222,414,207,41,84.07446503639221
boto,2298,224,414,227,41,84.35241103172302
boto,2308,214,414,41,62,81.39857292175293
boto,2300,222,414,62,62,83.72479891777039
boto,2303,219,414,82,62,83.7725579738617
boto,2304,218,414,103,62,81.927973985672
boto,2301,221,414,124,62,81.75000214576721
boto,2291,231,414,144,62,83.96566200256348
boto,2303,219,414,165,62,83.53402781486511
boto,2300,222,414,186,62,84.32590699195862
boto,2300,222,414,207,62,82.69203805923462
boto,2302,220,414,227,62,82.09561085700989
boto,2307,215,414,41,82,83.27053093910217
boto,2302,220,414,62,82,82.48307991027832
boto,2304,218,414,82,82,83.06988000869751
boto,2299,223,414,103,82,83.66643905639648
boto,2293,229,414,124,82,84.60773515701294
boto,2300,222,414,144,82,83.27100586891174
boto,2298,224,414,165,82,81.1490170955658
boto,2303,219,414,186,82,83.76481294631958
boto,2303,219,414,207,82,83.37820982933044
boto,2302,220,414,227,82,83.559317111969
boto,2310,212,414,41,103,82.88548302650452
boto,2303,219,414,62,103,84.05947518348694
boto,2304,218,414,82,103,80.78646683692932
boto,2301,221,414,103,103,80.0612690448761
boto,2296,226,414,124,103,77.19519805908203
boto,2300,222,414,144,103,77.29465794563293
boto,2303,219,414,165,103,76.40047097206116
boto,2298,224,414,186,103,75.34032988548279
boto,2305,217,414,207,103,70.9894208908081
boto,2301,221,414,227,103,71.52834701538086
boto,2307,215,414,41,124,70.81691408157349
boto,2307,215,414,62,124,70.33499884605408
boto,2302,220,414,82,124,71.57014489173889
boto,2305,217,414,103,124,71.19121789932251
boto,2294,228,414,124,124,72.24337601661682
boto,2307,215,414,144,124,70.76683211326599
boto,2299,223,414,165,124,71.4219069480896
boto,2305,217,414,186,124,71.70592379570007
boto,2304,218,414,207,124,70.93649506568909
boto,2298,224,414,227,124,69.7182629108429
boto,2307,215,414,41,144,66.66662287712097
boto,2305,217,414,62,144,69.54864001274109
boto,2300,222,414,82,144,68.51160597801208
boto,2301,221,414,103,144,69.10069704055786
boto,2295,227,414,124,144,68.71835494041443
boto,2297,225,414,144,144,68.81121587753296
boto,2300,222,414,165,144,70.17318797111511
boto,2303,219,414,186,144,69.1808009147644
boto,2305,217,414,207,144,68.56865191459656
boto,2305,217,414,227,144,69.8495581150055
