repo_dir,hits,misses,cache_size,dtf,pfs,ttr
boto,2091,431,230,23,23,77.54583096504211
boto,2102,420,230,34,23,76.03494000434875
boto,2095,427,230,46,23,76.94693493843079
boto,2082,440,230,57,23,78.938148021698
boto,2082,440,230,69,23,78.10357093811035
boto,2080,442,230,80,23,78.53443098068237
boto,2089,433,230,92,23,76.71827507019043
boto,2085,437,230,103,23,77.16779518127441
boto,2096,426,230,115,23,76.41009879112244
boto,2088,434,230,126,23,77.00755286216736
boto,2102,420,230,23,34,76.60492515563965
boto,2097,425,230,34,34,77.2550220489502
boto,2099,423,230,46,34,77.11073303222656
boto,2086,436,230,57,34,77.34565901756287
boto,2085,437,230,69,34,77.4613528251648
boto,2085,437,230,80,34,76.12347888946533
boto,2084,438,230,92,34,76.57934999465942
boto,2087,435,230,103,34,76.61455988883972
boto,2086,436,230,115,34,76.75109314918518
boto,2083,439,230,126,34,76.8294939994812
boto,2103,419,230,23,46,76.81179094314575
boto,2103,419,230,34,46,76.59505295753479
boto,2094,428,230,46,46,76.70127296447754
boto,2091,431,230,57,46,76.70593404769897
boto,2083,439,230,69,46,78.15150213241577
boto,2085,437,230,80,46,77.25006103515625
boto,2085,437,230,92,46,77.14849400520325
boto,2085,437,230,103,46,76.85541892051697
boto,2088,434,230,115,46,77.51760911941528
boto,2088,434,230,126,46,77.01654887199402
boto,2095,427,230,23,57,77.32035899162292
boto,2106,416,230,34,57,75.84340119361877
boto,2095,427,230,46,57,76.4299988746643
boto,2089,433,230,57,57,77.82600402832031
boto,2085,437,230,69,57,77.40738606452942
boto,2082,440,230,80,57,77.45055890083313
boto,2085,437,230,92,57,76.75754690170288
boto,2098,424,230,103,57,76.31688618659973
boto,2086,436,230,115,57,77.13492012023926
boto,2088,434,230,126,57,77.3148889541626
boto,2105,417,230,23,69,76.29538202285767
boto,2114,408,230,34,69,76.13120603561401
boto,2089,433,230,46,69,77.19214701652527
boto,2091,431,230,57,69,77.45443201065063
boto,2085,437,230,69,69,77.41341805458069
boto,2076,446,230,80,69,77.94193506240845
boto,2090,432,230,92,69,76.74841809272766
boto,2087,435,230,103,69,77.05321288108826
boto,2093,429,230,115,69,76.6344039440155
boto,2082,440,230,126,69,77.79043388366699
boto,2106,416,230,23,80,77.14573979377747
boto,2106,416,230,34,80,75.79048299789429
boto,2067,455,230,46,80,79.57786798477173
boto,2091,431,230,57,80,77.64541983604431
boto,2092,430,230,69,80,77.37105989456177
boto,2094,428,230,80,80,76.38456201553345
boto,2086,436,230,92,80,77.06689095497131
boto,2096,426,230,103,80,76.73291802406311
boto,2087,435,230,115,80,76.45152401924133
boto,2084,438,230,126,80,76.91740202903748
