repo_dir,hits,misses,cache_size,dtf,pfs,ttr
boto3,81,20,31,3,3,6.166455984115601
boto3,81,20,31,4,3,6.242936849594116
boto3,82,19,31,6,3,5.981621026992798
boto3,82,19,31,7,3,6.1700639724731445
boto3,82,19,31,9,3,6.08050012588501
boto3,82,19,31,10,3,6.109194993972778
boto3,82,19,31,12,3,6.090212821960449
boto3,82,19,31,13,3,6.147300958633423
boto3,82,19,31,15,3,6.10296106338501
boto3,83,18,31,17,3,6.1806480884552
boto3,83,18,31,3,4,6.221540927886963
boto3,82,19,31,4,4,6.302403211593628
boto3,83,18,31,6,4,6.03420877456665
boto3,82,19,31,7,4,6.169271945953369
boto3,83,18,31,9,4,6.224977016448975
boto3,83,18,31,10,4,6.259304046630859
boto3,83,18,31,12,4,6.302785873413086
boto3,83,18,31,13,4,6.304787874221802
boto3,83,18,31,15,4,6.250485897064209
boto3,83,18,31,17,4,6.14350700378418
boto3,84,17,31,3,6,6.27845311164856
boto3,84,17,31,4,6,6.2639360427856445
boto3,84,17,31,6,6,6.18149995803833
boto3,85,16,31,7,6,6.068067789077759
boto3,85,16,31,9,6,6.046828985214233
boto3,85,16,31,10,6,6.089371919631958
boto3,85,16,31,12,6,6.164310932159424
boto3,85,16,31,13,6,6.189112901687622
boto3,85,16,31,15,6,6.173701047897339
boto3,86,15,31,17,6,5.983383893966675
boto3,82,19,31,3,7,6.059468984603882
boto3,82,19,31,4,7,6.134917974472046
boto3,82,19,31,6,7,6.19163703918457
boto3,83,18,31,7,7,6.312743902206421
boto3,82,19,31,9,7,6.216969966888428
boto3,83,18,31,10,7,6.350133895874023
boto3,83,18,31,12,7,6.320733070373535
boto3,83,18,31,13,7,6.2468180656433105
boto3,83,18,31,15,7,6.2976579666137695
boto3,84,17,31,17,7,6.166594982147217
boto3,82,19,31,3,9,6.137497901916504
boto3,82,19,31,4,9,6.203357934951782
boto3,82,19,31,6,9,6.3366539478302
boto3,82,19,31,7,9,6.283626079559326
boto3,82,19,31,9,9,6.307024002075195
boto3,83,18,31,10,9,6.350414037704468
boto3,83,18,31,12,9,6.291332006454468
boto3,83,18,31,13,9,6.216591835021973
boto3,83,18,31,15,9,6.124754905700684
boto3,83,18,31,17,9,6.2642741203308105
boto3,82,19,31,3,10,6.316781044006348
boto3,82,19,31,4,10,6.34739089012146
boto3,82,19,31,6,10,6.32115912437439
boto3,83,18,31,7,10,6.1947431564331055
boto3,82,19,31,9,10,6.427778005599976
boto3,82,19,31,10,10,6.312753200531006
boto3,82,19,31,12,10,6.342536926269531
boto3,83,18,31,13,10,6.259582042694092
boto3,83,18,31,15,10,6.166399002075195
boto3,84,17,31,17,10,6.203586101531982
