repo_dir,hits,misses,cache_size,dtf,pfs,ttr
boto3,6,95,1,1,1,9.713901996612549
boto3,16,85,3,1,1,9.30036211013794
boto3,24,77,4,1,1,8.944590091705322
boto3,40,61,6,2,1,8.392745971679688
boto3,41,60,7,2,1,8.269102096557617
boto3,49,52,9,3,1,7.851051092147827
boto3,51,50,10,4,1,7.753339052200317
boto3,57,44,12,4,1,7.480387926101685
boto3,60,41,14,5,1,7.415862083435059
boto3,59,42,15,6,1,7.481036901473999
boto3,65,36,17,6,1,7.21174693107605
boto3,65,36,18,7,1,7.248362064361572
boto3,70,31,20,8,2,7.062638998031616
boto3,70,31,21,8,2,7.067837953567505
boto3,73,28,23,9,2,6.996459007263184
boto3,75,26,24,9,2,6.9516921043396
boto3,74,27,26,10,2,6.885825157165527
boto3,78,23,28,11,2,6.765918970108032
boto3,77,24,29,11,2,6.7560060024261475
boto3,82,19,31,12,3,6.447337865829468
boto3,82,19,32,12,3,6.537934064865112
boto3,82,19,34,13,3,6.497757911682129
boto3,82,19,35,14,3,6.596812009811401
boto3,83,18,37,14,3,6.442184925079346
boto3,83,18,39,15,3,6.5253989696502686
boto3,84,17,40,16,4,6.492635011672974
boto3,84,17,42,16,4,6.472523927688599
boto3,85,16,43,17,4,6.359813928604126
boto3,86,15,45,18,4,6.3568549156188965
boto3,88,13,46,18,4,6.33233904838562
boto3,88,13,48,19,4,6.3450798988342285
boto3,88,13,49,19,4,6.319605827331543
boto3,91,10,51,20,5,6.205334901809692
boto3,92,9,53,21,5,6.143513917922974
boto3,92,9,54,21,5,6.116580009460449
boto3,92,9,56,22,5,6.137229919433594
boto3,92,9,57,22,5,6.149044990539551
boto3,92,9,59,23,5,6.109872102737427
boto3,93,8,60,24,6,6.126152992248535
boto3,93,8,62,24,6,6.138085126876831
boto3,93,8,63,25,6,6.141974925994873
boto3,94,7,65,26,6,6.046453952789307
boto3,94,7,67,26,6,6.112432956695557
boto3,95,6,68,27,6,6.076880931854248
boto3,97,4,70,28,7,5.895056962966919
boto3,97,4,71,28,7,5.911768913269043
boto3,97,4,73,29,7,5.926344871520996
boto3,97,4,74,29,7,5.94132399559021
boto3,97,4,76,30,7,5.973162889480591
boto3,97,4,78,31,7,5.957998991012573
boto3,97,4,79,31,7,6.01268196105957
boto3,97,4,81,32,8,5.914968013763428
boto3,97,4,82,32,8,5.9783570766448975
boto3,97,4,84,33,8,5.9342041015625
boto3,97,4,85,34,8,5.951920986175537
boto3,97,4,87,34,8,5.8953330516815186
boto3,97,4,88,35,8,5.8489580154418945
boto3,97,4,90,36,9,5.85816502571106
boto3,97,4,92,36,9,5.885417938232422
boto3,97,4,93,37,9,5.920801877975464
boto3,97,4,95,38,9,5.95332407951355
boto3,97,4,96,38,9,5.911766052246094
boto3,97,4,98,39,9,5.953696966171265
boto3,98,3,99,39,9,5.890094041824341
boto3,98,3,101,40,10,5.91083288192749
boto3,98,3,102,40,10,5.906929969787598
boto3,98,3,104,41,10,5.860611200332642
boto3,98,3,106,42,10,5.928306818008423
boto3,98,3,107,42,10,5.886731863021851
boto3,98,3,109,43,10,5.900572061538696
boto3,98,3,110,44,11,5.886811971664429
boto3,99,2,112,44,11,5.935978889465332
boto3,99,2,113,45,11,5.798052072525024
boto3,99,2,115,46,11,5.871229887008667
boto3,99,2,117,46,11,5.811312913894653
boto3,99,2,118,47,11,5.831796169281006
boto3,99,2,120,48,12,5.807344913482666
boto3,99,2,121,48,12,5.826318979263306
boto3,99,2,123,49,12,5.780270099639893
boto3,99,2,124,49,12,5.812506914138794
boto3,99,2,126,50,12,5.787343978881836
boto3,99,2,127,50,12,5.807802200317383
boto3,100,1,129,51,12,5.809468984603882
boto3,100,1,131,52,13,5.806107997894287
boto3,100,1,132,52,13,5.807696104049683
boto3,100,1,134,53,13,5.789202928543091
boto3,100,1,135,54,13,5.807047128677368
boto3,100,1,137,54,13,5.785887002944946
boto3,100,1,138,55,13,5.7659430503845215
boto3,100,1,140,56,14,5.750908851623535
boto3,101,0,141,56,14,5.752475023269653
boto3,101,0,143,57,14,5.797482013702393
boto3,101,0,145,58,14,5.823117971420288
boto3,101,0,146,58,14,5.780871868133545
boto3,101,0,148,59,14,5.773627996444702
boto3,101,0,149,59,14,5.7424798011779785
boto3,101,0,151,60,15,5.812688827514648
boto3,101,0,152,60,15,5.767909049987793
boto3,101,0,154,61,15,5.772435188293457
boto3,101,0,156,62,15,5.855638027191162
