repo_dir,hits,misses,cache_size,dtf,pfs,ttr
boto3,7,94,1,1,1,8.637669086456299
boto3,17,84,3,1,1,8.317336082458496
boto3,25,76,4,1,1,8.357746124267578
boto3,36,65,6,1,1,7.972069978713989
boto3,38,63,7,1,1,7.854813098907471
boto3,41,60,9,1,1,7.707365989685059
boto3,44,57,10,1,1,7.541581869125366
boto3,49,52,12,1,1,7.260267019271851
boto3,52,49,14,1,1,7.268342971801758
boto3,54,47,15,1,1,7.205935001373291
boto3,57,44,17,1,1,7.055537939071655
boto3,57,44,18,1,1,7.040346145629883
boto3,68,33,20,2,2,6.7552490234375
boto3,66,35,21,2,2,6.771430969238281
boto3,69,32,23,2,2,6.663454055786133
boto3,71,30,24,2,2,6.680082082748413
boto3,72,29,26,2,2,6.602273941040039
boto3,75,26,28,2,2,6.4498021602630615
boto3,76,25,29,2,2,6.417294979095459
boto3,81,20,31,3,3,6.527463912963867
boto3,81,20,32,3,3,6.755480051040649
boto3,81,20,34,3,3,6.829442977905273
boto3,81,20,35,3,3,6.795267105102539
boto3,82,19,37,3,3,6.833799123764038
boto3,83,18,39,3,3,6.814271926879883
boto3,84,17,40,4,4,6.712598085403442
boto3,85,16,42,4,4,6.624186992645264
boto3,84,17,43,4,4,6.685734987258911
boto3,87,14,45,4,4,6.559876203536987
boto3,88,13,46,4,4,6.54538106918335
boto3,88,13,48,4,4,6.542335033416748
boto3,88,13,49,4,4,6.572432041168213
boto3,90,11,51,5,5,6.367467164993286
boto3,92,9,53,5,5,6.371691942214966
boto3,92,9,54,5,5,6.407711982727051
boto3,92,9,56,5,5,6.340463876724243
boto3,92,9,57,5,5,6.4287190437316895
boto3,92,9,59,5,5,6.414396047592163
boto3,93,8,60,6,6,6.463855028152466
boto3,93,8,62,6,6,6.568471193313599
boto3,93,8,63,6,6,6.448314905166626
boto3,94,7,65,6,6,6.292234182357788
boto3,94,7,67,6,6,6.341049909591675
boto3,95,6,68,6,6,6.312579870223999
boto3,97,4,70,7,7,6.174604892730713
boto3,97,4,71,7,7,6.189786911010742
boto3,97,4,73,7,7,6.114090204238892
boto3,97,4,74,7,7,6.170680046081543
boto3,97,4,76,7,7,6.151360034942627
boto3,97,4,78,7,7,6.177134037017822
boto3,97,4,79,7,7,6.160846948623657
boto3,97,4,81,8,8,6.20438289642334
boto3,97,4,82,8,8,6.211129903793335
boto3,97,4,84,8,8,6.20394492149353
boto3,97,4,85,8,8,6.211543083190918
boto3,97,4,87,8,8,6.21242094039917
boto3,97,4,88,8,8,6.19699501991272
boto3,97,4,90,9,9,6.26039719581604
boto3,97,4,92,9,9,6.237189054489136
boto3,97,4,93,9,9,6.210345983505249
boto3,97,4,95,9,9,6.212929964065552
boto3,97,4,96,9,9,6.279079914093018
boto3,97,4,98,9,9,6.221760034561157
boto3,98,3,99,9,9,6.198390960693359
boto3,98,3,101,10,10,6.1670920848846436
boto3,98,3,102,10,10,6.138027906417847
boto3,98,3,104,10,10,6.161953926086426
boto3,98,3,106,10,10,6.16982102394104
boto3,98,3,107,10,10,6.121367931365967
boto3,98,3,109,10,10,6.069034099578857
boto3,98,3,110,11,11,6.1238791942596436
boto3,99,2,112,11,11,6.089828014373779
boto3,99,2,113,11,11,6.1461501121521
boto3,99,2,115,11,11,6.1570141315460205
boto3,99,2,117,11,11,6.175644159317017
boto3,99,2,118,11,11,6.131072044372559
boto3,99,2,120,12,12,6.146868944168091
boto3,99,2,121,12,12,6.138487100601196
boto3,99,2,123,12,12,6.154980897903442
boto3,99,2,124,12,12,6.1270668506622314
boto3,99,2,126,12,12,6.188969850540161
boto3,99,2,127,12,12,6.126389980316162
boto3,100,1,129,12,12,6.067775011062622
boto3,100,1,131,13,13,6.010339975357056
boto3,100,1,132,13,13,6.074642896652222
boto3,100,1,134,13,13,6.047388076782227
boto3,100,1,135,13,13,6.195832967758179
boto3,100,1,137,13,13,6.214531898498535
boto3,100,1,138,13,13,6.3032331466674805
boto3,100,1,140,14,14,6.112595081329346
boto3,101,0,141,14,14,6.076105117797852
boto3,101,0,143,14,14,6.122437953948975
boto3,101,0,145,14,14,6.055339097976685
boto3,101,0,146,14,14,6.083626985549927
boto3,101,0,148,14,14,6.045966863632202
boto3,101,0,149,14,14,6.006398916244507
boto3,101,0,151,15,15,6.076230049133301
boto3,101,0,152,15,15,6.099970102310181
boto3,101,0,154,15,15,6.084625005722046
boto3,101,0,156,15,15,6.125632047653198
