repo_dir,hits,misses,cache_size,dtf,pfs,ttr
boto3,9,155,1,1,1,38.47179889678955
boto3,18,146,3,1,1,38.27120614051819
boto3,26,138,4,1,1,38.01368498802185
boto3,33,131,6,1,1,37.59248685836792
boto3,45,119,7,1,1,37.481826066970825
boto3,54,110,9,1,1,37.32488703727722
boto3,56,108,10,1,1,36.88178110122681
boto3,63,101,12,1,1,36.824249029159546
boto3,65,99,13,1,1,36.629409074783325
boto3,74,90,15,2,1,36.429184913635254
boto3,84,80,17,2,1,35.802669048309326
boto3,85,79,18,2,1,35.91327214241028
boto3,94,70,20,3,2,35.863434076309204
boto3,95,69,21,3,2,35.84713006019592
boto3,72,92,23,3,2,36.41823887825012
boto3,73,91,24,3,2,36.578343868255615
boto3,73,91,26,3,2,36.50794792175293
boto3,76,88,27,4,2,36.30751895904541
boto3,77,87,29,4,2,36.437931060791016
boto3,79,85,31,4,3,36.20986986160278
boto3,83,81,32,4,3,36.15986204147339
boto3,83,81,34,5,3,36.17949414253235
boto3,83,81,35,5,3,36.041309118270874
boto3,86,78,37,5,3,35.97651791572571
boto3,90,74,38,5,3,35.710495948791504
boto3,97,67,40,6,4,35.99440288543701
boto3,99,65,41,6,4,35.96490788459778
boto3,99,65,43,6,4,35.85761499404907
boto3,101,63,44,6,4,35.708219051361084
boto3,102,62,46,6,4,35.71155905723572
boto3,104,60,48,7,4,35.62335801124573
boto3,101,63,49,7,4,35.67889714241028
boto3,102,62,51,7,5,35.69607901573181
boto3,101,63,52,7,5,35.65596795082092
boto3,104,60,54,8,5,35.43177103996277
boto3,104,60,55,8,5,35.39507794380188
boto3,102,62,57,8,5,35.64364314079285
boto3,102,62,58,8,5,35.36012005805969
boto3,103,61,60,9,6,35.50445103645325
boto3,103,61,62,9,6,35.31487202644348
boto3,105,59,63,9,6,35.343515157699585
boto3,107,57,65,9,6,35.580265045166016
boto3,106,58,66,9,6,35.60457491874695
boto3,113,51,68,10,6,35.50403118133545
boto3,114,50,69,10,6,35.15149688720703
boto3,116,48,71,10,7,35.38569188117981
boto3,115,49,72,10,7,35.30468392372131
boto3,121,43,74,11,7,35.195127964019775
boto3,119,45,75,11,7,35.251824140548706
boto3,120,44,77,11,7,35.05477499961853
boto3,120,44,79,11,7,35.29580283164978
boto3,120,44,80,12,8,35.21204900741577
boto3,120,44,82,12,8,35.29043698310852
boto3,123,41,83,12,8,35.139041900634766
boto3,122,42,85,12,8,33.52858519554138
boto3,123,41,86,12,8,31.456968069076538
boto3,123,41,88,13,8,35.03671097755432
boto3,123,41,89,13,8,35.13492202758789
boto3,123,41,91,13,9,34.89172911643982
boto3,123,41,93,13,9,35.103652000427246
boto3,124,40,94,14,9,35.113012075424194
boto3,124,40,96,14,9,35.08342695236206
boto3,124,40,97,14,9,34.83176589012146
boto3,126,38,99,14,9,34.83502507209778
boto3,123,41,100,15,10,35.00909209251404
boto3,124,40,102,15,10,35.143489837646484
boto3,126,38,103,15,10,35.08230113983154
boto3,126,38,105,15,10,34.891685009002686
boto3,126,38,106,15,10,35.03316116333008
boto3,129,35,108,16,10,34.94272017478943
boto3,129,35,110,16,11,34.75417613983154
boto3,132,32,111,16,11,34.76511096954346
boto3,135,29,113,16,11,34.80420112609863
boto3,133,31,114,17,11,34.72115206718445
boto3,133,31,116,17,11,34.81935095787048
boto3,135,29,117,17,11,34.80754995346069
boto3,136,28,119,17,11,34.852967977523804
boto3,135,29,120,18,12,35.04649806022644
boto3,137,27,122,18,12,34.68772792816162
boto3,142,22,124,18,12,34.68595600128174
boto3,142,22,125,18,12,34.914942026138306
boto3,138,26,127,19,12,33.65206599235535
boto3,137,27,128,19,12,34.77561902999878
boto3,142,22,130,19,13,33.985116958618164
boto3,142,22,131,19,13,34.468809843063354
boto3,141,23,133,19,13,34.687111139297485
boto3,140,24,134,20,13,34.77079796791077
boto3,141,23,136,20,13,34.689197063446045
boto3,141,23,137,20,13,34.7057991027832
boto3,141,23,139,20,13,34.648033142089844
boto3,141,23,141,21,14,34.693663120269775
boto3,141,23,142,21,14,34.65060901641846
boto3,141,23,144,21,14,34.64988398551941
boto3,141,23,145,21,14,34.81804418563843
boto3,141,23,147,22,14,34.663617849349976
boto3,141,23,148,22,14,34.89100909233093
boto3,143,21,150,22,15,34.56506395339966
boto3,141,23,151,22,15,34.75819993019104
boto3,142,22,153,22,15,34.56795907020569
boto3,144,20,155,23,15,34.58479189872742
