repo_dir,hits,misses,cache_size,dtf,pfs,ttr
boto3,12,153,1,1,1,16.660409927368164
boto3,22,143,3,1,1,16.533807039260864
boto3,27,138,4,1,1,16.463693141937256
boto3,43,122,6,1,1,16.29110097885132
boto3,53,112,7,1,2,16.14519691467285
boto3,61,104,9,1,2,16.024446964263916
boto3,66,99,10,1,3,15.948231935501099
boto3,73,92,12,1,3,15.86953091621399
boto3,84,81,14,1,4,15.749767065048218
boto3,84,81,15,1,4,15.737313032150269
boto3,89,76,17,1,5,15.629788875579834
boto3,93,72,18,1,5,15.697144031524658
boto3,99,66,20,2,6,15.638206005096436
boto3,98,67,21,2,6,15.58025598526001
boto3,72,93,23,2,6,15.80336594581604
boto3,76,89,24,2,7,15.88624882698059
boto3,79,86,26,2,7,15.847545146942139
boto3,81,84,28,2,8,15.757231950759888
boto3,83,82,29,2,8,15.743789911270142
boto3,84,81,31,3,9,15.739573001861572
boto3,84,81,32,3,9,15.741176843643188
boto3,86,79,34,3,10,15.718839168548584
boto3,90,75,35,3,10,15.72498893737793
boto3,90,75,37,3,11,15.681698083877563
boto3,90,75,39,3,11,15.676664113998413
boto3,93,72,40,4,12,15.684417963027954
boto3,93,72,42,4,12,15.667840003967285
boto3,96,69,43,4,12,15.627607822418213
boto3,103,62,45,4,13,15.551015853881836
boto3,103,62,46,4,13,15.416642904281616
boto3,105,60,48,4,14,15.52844786643982
boto3,105,60,49,4,14,15.539885997772217
boto3,109,56,51,5,15,15.496925830841064
boto3,108,57,53,5,15,15.482490062713623
boto3,112,53,54,5,16,15.507329940795898
boto3,111,54,56,5,16,15.49881887435913
boto3,113,52,57,5,17,15.498090982437134
boto3,113,52,59,5,17,15.48495078086853
boto3,111,54,60,6,18,15.491050004959106
boto3,114,51,62,6,18,15.454987049102783
boto3,113,52,63,6,18,15.491442918777466
boto3,116,49,65,6,19,15.529624938964844
boto3,115,50,67,6,20,15.482375144958496
boto3,118,47,68,6,20,15.434534072875977
boto3,118,47,70,7,21,15.412438154220581
boto3,120,45,71,7,21,15.38375186920166
boto3,121,44,73,7,21,15.418791055679321
boto3,122,43,74,7,22,15.397109031677246
boto3,122,43,76,7,22,15.46294093132019
boto3,124,41,78,7,23,15.115634202957153
boto3,122,43,79,7,23,15.378077030181885
boto3,126,39,81,8,24,15.348979949951172
boto3,129,36,82,8,24,15.318936109542847
boto3,132,33,84,8,25,15.263206005096436
boto3,129,36,85,8,25,15.32626986503601
boto3,129,36,87,8,26,15.275269985198975
boto3,129,36,88,8,26,15.312880992889404
boto3,132,33,90,9,27,15.29036808013916
boto3,129,36,92,9,27,15.296410083770752
boto3,131,34,93,9,27,15.28171992301941
boto3,129,36,95,9,28,15.265545129776001
boto3,129,36,96,9,28,15.288551092147827
boto3,129,36,98,9,29,15.276885986328125
boto3,129,36,99,9,29,15.258301019668579
boto3,130,35,101,10,30,15.292840957641602
boto3,129,36,102,10,30,15.297607898712158
boto3,131,34,104,10,31,15.2863290309906
boto3,135,30,106,10,31,15.246173858642578
boto3,134,31,107,10,32,15.164529800415039
boto3,137,28,109,10,32,15.276379108428955
boto3,137,28,110,11,33,15.238641023635864
boto3,141,24,112,11,33,15.177700996398926
boto3,139,26,113,11,33,15.198343992233276
boto3,140,25,115,11,34,15.205116987228394
boto3,142,23,117,11,35,15.19934892654419
boto3,141,24,118,11,35,15.214231014251709
boto3,141,24,120,12,36,15.219462156295776
boto3,143,22,121,12,36,15.235671043395996
boto3,141,24,123,12,36,15.209192991256714
boto3,139,26,124,12,37,15.216722965240479
boto3,145,20,126,12,37,15.208898067474365
boto3,144,21,127,12,38,15.197457075119019
boto3,143,22,129,12,38,15.181887865066528
boto3,144,21,131,13,39,15.179871082305908
boto3,143,22,132,13,39,15.165348052978516
boto3,144,21,134,13,40,15.146587133407593
boto3,144,21,135,13,40,15.14794921875
boto3,144,21,137,13,41,15.18908405303955
boto3,144,21,138,13,41,15.045816898345947
boto3,144,21,140,14,42,15.14844822883606
boto3,144,21,141,14,42,15.196863174438477
boto3,143,22,143,14,42,15.179142951965332
boto3,143,22,145,14,43,15.152298927307129
boto3,144,21,146,14,43,15.17844295501709
boto3,144,21,148,14,44,15.182173013687134
boto3,144,21,149,14,44,15.21088194847107
boto3,144,21,151,15,45,15.193462133407593
boto3,145,20,152,15,45,15.173357009887695
boto3,144,21,154,15,46,15.199808120727539
boto3,144,21,156,15,46,15.185642957687378
