repo_dir,hits,misses,cache_size,dtf,pfs,ttr
django,13088,28468,54,5,5,24666.68553996086
django,18626,22930,108,10,10,25487.25987792015
django,22187,19369,162,16,16,22950.144894838333
django,24796,16760,217,21,21,20089.90728020668
django,27096,14460,271,27,27,18104.106745004654
django,28798,12758,325,32,32,16910.992311000824
django,30195,11361,380,38,38,16072.804131031036
django,31397,10159,434,43,43,15507.452440977097
django,32360,9196,488,48,48,14671.107279062271
django,33253,8303,543,54,54,13794.916267871857
django,34025,7531,597,59,59,13283.345935106277
django,34608,6948,651,65,65,12647.988023042679
django,35176,6380,705,70,70,12316.750633955002
django,35682,5874,760,76,76,11923.802162885666
django,36136,5420,814,81,81,11391.014519929886
django,36528,5028,868,86,86,11051.44454908371
django,36895,4661,923,92,92,10742.037555932999
django,37216,4340,977,97,97,10545.12063407898
django,37546,4010,1031,103,103,10151.045336961746
django,37782,3774,1086,108,108,9924.029354095459
django,38034,3522,1140,114,114,9781.282267093658
django,38209,3347,1194,119,119,9612.21881198883
django,38459,3097,1248,124,124,9387.742076158524
django,38662,2894,1303,130,130,11920.418787002563
django,38777,2779,1357,135,135,9042.17853808403
django,38964,2592,1411,141,141,8551.283914089203
django,39046,2510,1466,146,146,8427.897853136063
django,39185,2371,1520,152,152,8427.762597084045
django,39311,2245,1574,157,157,8245.696915149689
django,39399,2157,1629,162,162,8213.065124988556
django,39531,2025,1683,168,168,8066.682727098465
django,39615,1941,1737,173,173,8119.898609876633
django,39665,1891,1791,179,179,8316.885372877121
django,39722,1834,1846,184,184,8274.798602819443
django,39780,1776,1900,190,190,8294.322504997253
django,39799,1757,1954,195,195,8239.559866905212
django,39865,1691,2009,200,200,8118.777548789978
django,39930,1626,2063,206,206,8111.715749979019
django,39998,1558,2117,211,211,8021.908262014389
django,40016,1540,2172,217,217,7983.515310049057
django,40070,1486,2226,222,222,7938.093863964081
django,40100,1456,2280,228,228,7903.116553068161
django,40134,1422,2334,233,233,7883.9951820373535
django,40183,1373,2389,238,238,7855.372623920441
django,40222,1334,2443,244,244,7829.068494081497
django,40299,1257,2497,249,249,7755.022180080414
django,40322,1234,2552,255,255,7761.010627985001
django,40380,1176,2606,260,260,7722.838937997818
django,40420,1136,2660,266,266,7668.449666976929
django,40459,1097,2715,271,271,7649.204840898514
django,40520,1036,2769,276,276,7611.610272884369
django,40562,994,2823,282,282,7634.60352897644
django,40572,984,2877,287,287,7581.330434799194
django,40607,949,2932,293,293,7546.132100105286
django,40615,941,2986,298,298,7540.795248031616
django,40663,893,3040,304,304,7576.647624015808
django,40713,843,3095,309,309,7248.493203878403
django,40754,802,3149,314,314,7201.310459136963
django,40782,774,3203,320,320,8308.953082084656
django,40815,741,3258,325,325,11747.079653024673
django,40848,708,3312,331,331,11579.804256916046
django,40926,630,3366,336,336,11400.082032203674
django,40966,590,3420,342,342,11333.073843955994
django,41029,527,3475,347,347,11229.668249845505
django,41091,465,3529,352,352,11187.670680046082
django,41149,407,3583,358,358,11064.106460094452
django,41208,348,3638,363,363,10910.524597883224
django,41238,318,3692,369,369,10904.10570693016
django,41279,277,3746,374,374,10947.664732933044
django,41314,242,3800,380,380,10781.999255895615
django,41360,196,3855,385,385,10810.413901090622
django,41383,173,3909,390,390,11161.513329982758
django,41402,154,3963,396,396,10808.695728063583
django,41419,137,4018,401,401,10789.667161941528
django,41435,121,4072,407,407,10749.080692052841
django,41449,107,4126,412,412,10691.411782979965
django,41459,97,4181,418,418,10714.484865903854
django,41475,81,4235,423,423,10696.191919088364
django,41482,74,4289,428,428,10638.745793104172
django,41494,62,4344,434,434,10657.459609031677
django,41505,51,4398,439,439,10605.049807071686
django,41506,50,4452,445,445,10710.82135295868
django,41512,44,4506,450,450,10612.366989850998
django,41522,34,4561,456,456,10550.529269218445
django,41522,34,4615,461,461,10445.008745193481
django,41534,22,4669,466,466,10452.245692014694
django,41534,22,4724,472,472,10587.339516162872
django,41531,25,4778,477,477,10471.090278863907
django,41537,19,4832,483,483,10449.345734119415
django,41538,18,4887,488,488,10414.125017166138
django,41535,21,4941,494,494,10460.387398958206
django,41540,16,4995,499,499,10538.673022985458
django,41539,17,5049,504,504,10460.776853084564
django,41538,18,5104,510,510,10448.582602977753
django,41538,18,5158,515,515,10447.61787700653
django,41539,17,5212,521,521,10492.797719955444
django,41539,17,5267,526,526,10542.47242808342
django,41540,16,5321,532,532,10511.728605031967
django,41542,14,5375,537,537,10477.65550994873
django,41543,13,5430,543,543,10500.961498975754
