repo_dir,hits,misses,cache_size,dtf,pfs,ttr
facebook-sdk,36,49,1,1,1,5.824321985244751
facebook-sdk,36,49,1,1,1,6.259647846221924
facebook-sdk,36,49,1,1,1,5.805429935455322
facebook-sdk,36,49,1,1,1,5.818834066390991
facebook-sdk,36,49,1,1,1,5.814062118530273
facebook-sdk,36,49,1,1,1,5.810873985290527
facebook-sdk,41,44,2,1,1,5.724700927734375
facebook-sdk,41,44,2,1,1,5.775367975234985
facebook-sdk,41,44,2,1,1,5.4846251010894775
facebook-sdk,45,40,3,1,1,5.655436038970947
facebook-sdk,45,40,3,1,1,5.6601409912109375
facebook-sdk,45,40,3,1,1,5.656097173690796
facebook-sdk,50,35,4,1,1,5.5799829959869385
facebook-sdk,50,35,4,1,1,5.589111804962158
facebook-sdk,50,35,4,1,1,5.583671808242798
facebook-sdk,51,34,5,1,1,5.570688962936401
facebook-sdk,51,34,5,1,1,5.5829291343688965
facebook-sdk,51,34,5,1,1,5.570124864578247
facebook-sdk,54,31,6,1,1,5.519737005233765
facebook-sdk,54,31,6,1,1,5.530617952346802
facebook-sdk,54,31,6,1,1,5.523292064666748
facebook-sdk,57,28,7,1,1,5.476768970489502
facebook-sdk,57,28,7,1,1,5.462490081787109
facebook-sdk,57,28,7,1,1,5.445502996444702
facebook-sdk,47,38,8,2,2,5.572008848190308
facebook-sdk,47,38,8,2,2,5.571916103363037
facebook-sdk,47,38,8,2,2,5.574748992919922
facebook-sdk,47,38,8,2,2,5.5689051151275635
facebook-sdk,47,38,9,2,2,5.577898025512695
facebook-sdk,47,38,9,2,2,5.595586061477661
facebook-sdk,47,38,9,2,2,5.589347839355469
facebook-sdk,50,35,10,2,2,5.536174774169922
facebook-sdk,50,35,10,2,2,5.548717021942139
facebook-sdk,50,35,10,2,2,5.5647759437561035
facebook-sdk,51,34,11,2,2,5.557944059371948
facebook-sdk,51,34,11,2,2,5.563770055770874
facebook-sdk,51,34,11,2,2,5.568319082260132
facebook-sdk,54,31,12,3,3,5.541090965270996
facebook-sdk,54,31,12,3,3,5.522733926773071
facebook-sdk,54,31,12,3,3,5.523068189620972
facebook-sdk,55,30,13,3,3,5.46673321723938
facebook-sdk,55,30,13,3,3,5.472709894180298
facebook-sdk,55,30,13,3,3,5.488618850708008
facebook-sdk,59,26,14,3,3,5.4527268409729
facebook-sdk,59,26,14,3,3,5.456130027770996
facebook-sdk,59,26,14,3,3,5.445772886276245
facebook-sdk,58,27,15,3,3,5.451935052871704
facebook-sdk,58,27,15,3,3,5.458759069442749
facebook-sdk,58,27,15,3,3,5.450412034988403
facebook-sdk,64,21,16,4,4,5.390959024429321
facebook-sdk,64,21,16,4,4,5.411340951919556
facebook-sdk,64,21,16,4,4,5.417492866516113
facebook-sdk,64,21,16,4,4,5.408469915390015
facebook-sdk,65,20,17,4,4,5.407387018203735
facebook-sdk,65,20,17,4,4,5.410077095031738
facebook-sdk,65,20,17,4,4,5.410813093185425
facebook-sdk,64,21,18,4,4,5.398927927017212
facebook-sdk,64,21,18,4,4,5.406177043914795
facebook-sdk,64,21,18,4,4,5.4044389724731445
facebook-sdk,67,18,19,4,4,5.613858938217163
facebook-sdk,67,18,19,4,4,5.394327163696289
facebook-sdk,67,18,19,4,4,5.427940130233765
facebook-sdk,67,18,20,5,5,5.302585124969482
facebook-sdk,67,18,20,5,5,5.28849983215332
facebook-sdk,67,18,20,5,5,5.402863025665283
facebook-sdk,68,17,21,5,5,5.398312091827393
facebook-sdk,68,17,21,5,5,5.416831970214844
facebook-sdk,68,17,21,5,5,5.407706022262573
facebook-sdk,66,19,22,5,5,5.401212930679321
facebook-sdk,66,19,22,5,5,5.408293962478638
facebook-sdk,66,19,22,5,5,5.403558969497681
facebook-sdk,66,19,23,5,5,5.397701025009155
facebook-sdk,66,19,23,5,5,5.413130044937134
facebook-sdk,66,19,23,5,5,5.405166149139404
facebook-sdk,68,17,24,6,6,5.400910139083862
facebook-sdk,68,17,24,6,6,5.388940095901489
facebook-sdk,68,17,24,6,6,5.394279956817627
facebook-sdk,68,17,24,6,6,5.390392065048218
facebook-sdk,69,16,25,6,6,5.391232013702393
facebook-sdk,69,16,25,6,6,5.392136812210083
facebook-sdk,69,16,25,6,6,5.389843940734863
facebook-sdk,72,13,26,6,6,5.361397981643677
facebook-sdk,72,13,26,6,6,5.357440948486328
facebook-sdk,72,13,26,6,6,5.3529839515686035
facebook-sdk,71,14,27,6,6,5.367467164993286
facebook-sdk,71,14,27,6,6,5.362565994262695
facebook-sdk,71,14,27,6,6,5.3585710525512695
facebook-sdk,71,14,28,7,7,5.351030111312866
facebook-sdk,71,14,28,7,7,5.34142804145813
facebook-sdk,71,14,28,7,7,5.351211071014404
facebook-sdk,72,13,29,7,7,5.3491129875183105
facebook-sdk,72,13,29,7,7,5.3495399951934814
facebook-sdk,72,13,29,7,7,5.350853204727173
facebook-sdk,71,14,30,7,7,5.35470986366272
facebook-sdk,71,14,30,7,7,5.36520791053772
facebook-sdk,71,14,30,7,7,5.375996828079224
facebook-sdk,74,11,31,7,7,5.355686187744141
facebook-sdk,74,11,31,7,7,5.345388889312744
facebook-sdk,74,11,31,7,7,5.34157395362854
facebook-sdk,71,14,32,8,8,5.362365961074829
