repo_dir,hits,misses,cache_size,dtf,pfs,ttr
raspberryio,27,162,2,1,1,17.574302911758423
raspberryio,55,134,5,1,1,17.07940912246704
raspberryio,66,123,8,1,2,17.132422924041748
raspberryio,88,101,11,1,2,16.626028060913086
raspberryio,100,89,13,1,3,16.31579279899597
raspberryio,102,87,16,2,4,16.44204020500183
raspberryio,104,85,19,2,4,16.367928981781006
raspberryio,110,79,22,3,5,16.685870885849
raspberryio,111,78,24,3,6,16.318279027938843
raspberryio,123,66,27,4,6,16.19103503227234
raspberryio,130,59,30,4,7,16.119382858276367
raspberryio,132,57,33,4,8,15.972751140594482
raspberryio,139,50,35,5,8,15.787277936935425
raspberryio,108,81,38,5,9,16.195382118225098
raspberryio,111,78,41,6,10,16.30986189842224
raspberryio,111,78,44,6,11,16.30690312385559
raspberryio,110,79,46,6,11,16.27191400527954
raspberryio,116,73,49,7,12,16.26139783859253
raspberryio,121,68,52,7,13,16.251689910888672
raspberryio,129,60,55,8,13,16.06124997138977
raspberryio,130,59,57,8,14,15.946675062179565
raspberryio,136,53,60,9,15,15.871665954589844
raspberryio,134,55,63,9,15,16.012968063354492
raspberryio,141,48,66,9,16,16.031816005706787
raspberryio,141,48,68,10,17,16.481673002243042
raspberryio,138,51,71,10,17,16.521188974380493
raspberryio,140,49,74,11,18,16.439059019088745
raspberryio,146,43,77,11,19,16.223746061325073
raspberryio,146,43,79,11,19,16.12102508544922
raspberryio,149,40,82,12,20,16.06651210784912
raspberryio,148,41,85,12,21,16.195301055908203
raspberryio,150,39,88,13,22,15.970560789108276
raspberryio,153,36,90,13,22,15.9705171585083
raspberryio,152,37,93,13,23,16.023633003234863
raspberryio,154,35,96,14,24,15.756234884262085
raspberryio,153,36,99,14,24,15.897117137908936
raspberryio,153,36,101,15,25,15.988393068313599
raspberryio,155,34,104,15,26,15.917850971221924
raspberryio,155,34,107,16,26,15.963348150253296
raspberryio,157,32,110,16,27,15.797205924987793
raspberryio,157,32,112,16,28,15.856719970703125
raspberryio,159,30,115,17,28,15.805645942687988
raspberryio,159,30,118,17,29,15.679640054702759
raspberryio,159,30,121,18,30,15.694208860397339
raspberryio,164,25,123,18,30,15.966795921325684
raspberryio,163,26,126,18,31,15.978758811950684
raspberryio,160,29,129,19,32,15.837415933609009
raspberryio,160,29,132,19,33,15.763964891433716
raspberryio,160,29,134,20,33,15.680432081222534
raspberryio,161,28,137,20,34,15.72616982460022
raspberryio,164,25,140,21,35,15.654540061950684
raspberryio,164,25,143,21,35,15.837273836135864
raspberryio,164,25,145,21,36,15.810322046279907
raspberryio,166,23,148,22,37,15.596935987472534
raspberryio,161,28,151,22,37,16.17231798171997
raspberryio,163,26,154,23,38,16.20560598373413
raspberryio,162,27,156,23,39,16.050135850906372
raspberryio,164,25,159,23,39,16.084031105041504
raspberryio,166,23,162,24,40,15.920736074447632
raspberryio,164,25,165,24,41,15.97099494934082
raspberryio,165,24,167,25,41,15.869400978088379
raspberryio,161,28,170,25,42,15.863301992416382
raspberryio,163,26,173,25,43,15.811001062393188
raspberryio,162,27,176,26,44,16.049495935440063
raspberryio,162,27,178,26,44,15.89826488494873
raspberryio,164,25,181,27,45,15.854903936386108
raspberryio,166,23,184,27,46,15.806632995605469
raspberryio,164,25,187,28,46,15.930043935775757
raspberryio,165,24,189,28,47,15.88984990119934
raspberryio,166,23,192,28,48,15.789180040359497
raspberryio,168,21,195,29,48,15.634709119796753
raspberryio,169,20,198,29,49,15.720647096633911
raspberryio,169,20,200,30,50,15.722896814346313
raspberryio,167,22,203,30,50,15.505826950073242
raspberryio,168,21,206,30,51,15.684568881988525
raspberryio,166,23,209,31,52,15.585866212844849
raspberryio,168,21,211,31,52,15.906166076660156
raspberryio,165,24,214,32,53,15.638077974319458
raspberryio,164,25,217,32,54,15.7586669921875
raspberryio,167,22,220,33,55,15.807960033416748
raspberryio,167,22,222,33,55,15.791106939315796
raspberryio,168,21,225,33,56,15.706085920333862
raspberryio,170,19,228,34,57,15.88589096069336
raspberryio,171,18,231,34,57,15.841509103775024
raspberryio,171,18,233,34,58,15.996095895767212
raspberryio,172,17,236,35,59,16.284447193145752
raspberryio,172,17,239,35,59,16.007256031036377
raspberryio,170,19,242,36,60,16.10517907142639
raspberryio,170,19,244,36,61,15.982077836990356
raspberryio,170,19,247,37,61,15.898635149002075
raspberryio,170,19,250,37,62,15.880131959915161
raspberryio,171,18,253,37,63,15.821864128112793
raspberryio,173,16,255,38,63,15.774138927459717
raspberryio,171,18,258,38,64,15.876861810684204
raspberryio,172,17,261,39,65,15.76438307762146
raspberryio,169,20,264,39,66,15.719756126403809
raspberryio,169,20,266,39,66,15.823264122009277
raspberryio,169,20,269,40,67,15.711067199707031
raspberryio,169,20,272,40,68,15.682785034179688
raspberryio,168,21,275,41,68,15.763597965240479
