repo_dir,hits,misses,cache_size,dtf,pfs,ttr
raspberryio,27,162,2,1,1,17.522438049316406
raspberryio,55,134,5,1,1,17.034071922302246
raspberryio,68,121,8,2,2,16.814767122268677
raspberryio,82,107,11,3,2,16.657347917556763
raspberryio,100,89,13,3,3,16.39196801185608
raspberryio,104,85,16,4,4,16.403789043426514
raspberryio,106,83,19,5,4,16.367575883865356
raspberryio,112,77,22,6,5,16.39205002784729
raspberryio,111,78,24,7,6,16.401983976364136
raspberryio,114,75,27,8,6,16.335299015045166
raspberryio,115,74,30,9,7,16.282109022140503
raspberryio,127,62,33,9,8,16.408703088760376
raspberryio,127,62,35,10,8,16.645628929138184
raspberryio,114,75,38,11,9,16.747978925704956
raspberryio,118,71,41,12,10,16.567568063735962
raspberryio,117,72,44,13,11,16.567814826965332
raspberryio,116,73,46,13,11,16.63795304298401
raspberryio,118,71,49,14,12,16.557763814926147
raspberryio,125,64,52,15,13,16.268176078796387
raspberryio,129,60,55,16,13,16.33951711654663
raspberryio,130,59,57,17,14,16.290289878845215
raspberryio,136,53,60,18,15,16.026607036590576
raspberryio,134,55,63,18,15,16.14589500427246
raspberryio,141,48,66,19,16,16.189416885375977
raspberryio,141,48,68,20,17,16.03893494606018
raspberryio,138,51,71,21,17,16.158304929733276
raspberryio,140,49,74,22,18,16.16240692138672
raspberryio,146,43,77,23,19,16.08033013343811
raspberryio,146,43,79,23,19,15.90731406211853
raspberryio,149,40,82,24,20,15.86444091796875
raspberryio,148,41,85,25,21,15.887988090515137
raspberryio,150,39,88,26,22,15.853579998016357
raspberryio,153,36,90,27,22,16.100752115249634
raspberryio,152,37,93,27,23,15.880753993988037
raspberryio,154,35,96,28,24,15.88997507095337
raspberryio,153,36,99,29,24,16.28681206703186
raspberryio,153,36,101,30,25,15.909785985946655
raspberryio,155,34,104,31,26,15.831336975097656
raspberryio,155,34,107,32,26,15.845822095870972
raspberryio,157,32,110,33,27,15.819192171096802
raspberryio,157,32,112,33,28,16.18126392364502
raspberryio,159,30,115,34,28,16.34073781967163
raspberryio,159,30,118,35,29,16.26385498046875
raspberryio,159,30,121,36,30,16.13714599609375
raspberryio,164,25,123,36,30,16.098289012908936
raspberryio,163,26,126,37,31,16.099328994750977
raspberryio,160,29,129,38,32,15.962788105010986
raspberryio,160,29,132,39,33,15.908759832382202
raspberryio,160,29,134,40,33,15.990003108978271
raspberryio,161,28,137,41,34,15.956737995147705
raspberryio,164,25,140,42,35,15.969604969024658
raspberryio,164,25,143,42,35,16.043668031692505
raspberryio,164,25,145,43,36,15.968631982803345
raspberryio,166,23,148,44,37,15.790639162063599
raspberryio,161,28,151,45,37,16.47044014930725
raspberryio,163,26,154,46,38,15.947347164154053
raspberryio,162,27,156,46,39,15.895781993865967
raspberryio,164,25,159,47,39,15.761237144470215
raspberryio,166,23,162,48,40,15.696767807006836
raspberryio,164,25,165,49,41,15.76463794708252
raspberryio,165,24,167,50,41,15.816650152206421
raspberryio,161,28,170,51,42,15.943866968154907
raspberryio,163,26,173,51,43,15.814126014709473
raspberryio,162,27,176,52,44,15.756160974502563
raspberryio,162,27,178,53,44,15.859113931655884
raspberryio,164,25,181,54,45,15.908211946487427
raspberryio,166,23,184,55,46,15.689735889434814
raspberryio,164,25,187,56,46,15.88668704032898
raspberryio,165,24,189,56,47,15.834774017333984
raspberryio,166,23,192,57,48,16.18660616874695
raspberryio,168,21,195,58,48,16.362586975097656
raspberryio,169,20,198,59,49,16.162919998168945
raspberryio,169,20,200,60,50,16.22435212135315
raspberryio,167,22,203,60,50,16.291110038757324
raspberryio,168,21,206,61,51,16.008705139160156
raspberryio,166,23,209,62,52,15.89996886253357
raspberryio,168,21,211,63,52,15.925095081329346
raspberryio,165,24,214,64,53,16.021913051605225
raspberryio,164,25,217,65,54,16.047387838363647
raspberryio,167,22,220,66,55,15.78750205039978
raspberryio,167,22,222,66,55,15.866117000579834
raspberryio,168,21,225,67,56,15.937041997909546
raspberryio,170,19,228,68,57,15.948221921920776
raspberryio,171,18,231,69,57,15.76982593536377
raspberryio,171,18,233,69,58,15.892682075500488
raspberryio,172,17,236,70,59,15.862844944000244
raspberryio,172,17,239,71,59,15.801088094711304
raspberryio,170,19,242,72,60,15.713878870010376
raspberryio,170,19,244,73,61,15.663012981414795
raspberryio,170,19,247,74,61,15.826966047286987
raspberryio,170,19,250,75,62,15.729696989059448
raspberryio,171,18,253,75,63,15.85949182510376
raspberryio,173,16,255,76,63,15.888170003890991
raspberryio,171,18,258,77,64,15.887698888778687
raspberryio,172,17,261,78,65,15.852972984313965
raspberryio,169,20,264,79,66,15.675899982452393
raspberryio,169,20,266,79,66,15.925567865371704
raspberryio,169,20,269,80,67,15.822196960449219
raspberryio,169,20,272,81,68,15.765416860580444
raspberryio,168,21,275,82,68,16.310795068740845
