repo_dir,hits,misses,cache_size,dtf,pfs,ttr
raspberryio,27,162,2,1,1,18.481072187423706
raspberryio,55,134,5,1,1,18.06048321723938
raspberryio,67,122,8,2,1,17.920655012130737
raspberryio,84,105,11,3,1,17.610543966293335
raspberryio,94,95,13,3,1,17.48761487007141
raspberryio,102,87,16,4,2,17.4037868976593
raspberryio,106,83,19,5,2,17.33299684524536
raspberryio,116,73,22,6,3,17.230621099472046
raspberryio,120,69,24,7,3,17.30350089073181
raspberryio,115,74,27,8,4,17.30228590965271
raspberryio,123,66,30,9,4,17.40056014060974
raspberryio,128,61,33,9,4,17.32248592376709
raspberryio,129,60,35,10,5,17.227929830551147
raspberryio,114,75,38,11,5,17.40326189994812
raspberryio,113,76,41,12,6,17.283048152923584
raspberryio,113,76,44,13,6,17.387020111083984
raspberryio,119,70,46,13,6,17.371905088424683
raspberryio,115,74,49,14,7,17.24722719192505
raspberryio,118,71,52,15,7,17.3100368976593
raspberryio,118,71,55,16,8,17.297266006469727
raspberryio,123,66,57,17,8,17.233500957489014
raspberryio,130,59,60,18,9,17.15640091896057
raspberryio,130,59,63,18,9,17.01295804977417
raspberryio,135,54,66,19,9,16.97890591621399
raspberryio,137,52,68,20,10,17.040462017059326
raspberryio,133,56,71,21,10,17.04263401031494
raspberryio,140,49,74,22,11,16.999948024749756
raspberryio,142,47,77,23,11,16.972712993621826
raspberryio,143,46,79,23,11,16.975327014923096
raspberryio,149,40,82,24,12,16.86652398109436
raspberryio,148,41,85,25,12,16.897289037704468
raspberryio,150,39,88,26,13,16.7704918384552
raspberryio,150,39,90,27,13,16.88706398010254
raspberryio,151,38,93,27,13,17.193976879119873
raspberryio,154,35,96,28,14,16.91141104698181
raspberryio,155,34,99,29,14,16.83253002166748
raspberryio,155,34,101,30,15,16.775885105133057
raspberryio,154,35,104,31,15,16.895106077194214
raspberryio,157,32,107,32,16,17.06775403022766
raspberryio,159,30,110,33,16,16.86351704597473
raspberryio,158,31,112,33,16,16.93774700164795
raspberryio,161,28,115,34,17,16.851401805877686
raspberryio,158,31,118,35,17,16.77326798439026
raspberryio,162,27,121,36,18,16.822455167770386
raspberryio,161,28,123,36,18,16.882319927215576
raspberryio,159,30,126,37,18,16.808453798294067
raspberryio,160,29,129,38,19,16.885756015777588
raspberryio,161,28,132,39,19,16.86600613594055
raspberryio,160,29,134,40,20,16.85496497154236
raspberryio,163,26,137,41,20,16.880188941955566
raspberryio,162,27,140,42,21,16.801589012145996
raspberryio,162,27,143,42,21,17.0362651348114
raspberryio,162,27,145,43,21,16.762264013290405
raspberryio,161,28,148,44,22,16.83395791053772
raspberryio,163,26,151,45,22,16.64629888534546
raspberryio,165,24,154,46,23,16.70163083076477
raspberryio,165,24,156,46,23,16.821856021881104
raspberryio,164,25,159,47,23,16.630626916885376
raspberryio,165,24,162,48,24,16.71974205970764
raspberryio,162,27,165,49,24,16.72434902191162
raspberryio,162,27,167,50,25,16.648430109024048
raspberryio,165,24,170,51,25,16.849674940109253
raspberryio,167,22,173,51,25,16.67202091217041
raspberryio,169,20,176,52,26,16.597082138061523
raspberryio,167,22,178,53,26,16.596024990081787
raspberryio,167,22,181,54,27,16.727570056915283
raspberryio,168,21,184,55,27,16.66621208190918
raspberryio,167,22,187,56,28,17.015429973602295
raspberryio,167,22,189,56,28,16.8870210647583
raspberryio,168,21,192,57,28,17.0195209980011
raspberryio,168,21,195,58,29,16.82870316505432
raspberryio,168,21,198,59,29,16.730979919433594
raspberryio,168,21,200,60,30,16.6476309299469
raspberryio,167,22,203,60,30,16.713210105895996
raspberryio,167,22,206,61,30,16.8279869556427
raspberryio,166,23,209,62,31,16.795021057128906
raspberryio,166,23,211,63,31,16.715298175811768
raspberryio,170,19,214,64,32,16.820146083831787
raspberryio,170,19,217,65,32,16.77496910095215
raspberryio,170,19,220,66,33,16.832782983779907
raspberryio,169,20,222,66,33,16.68745994567871
raspberryio,173,16,225,67,33,16.718519926071167
raspberryio,174,15,228,68,34,16.778982877731323
raspberryio,173,16,231,69,34,16.719524145126343
raspberryio,173,16,233,69,34,16.621239185333252
raspberryio,170,19,236,70,35,16.633214950561523
raspberryio,169,20,239,71,35,16.84488606452942
raspberryio,174,15,242,72,36,16.93362307548523
raspberryio,176,13,244,73,36,16.38005304336548
raspberryio,174,15,247,74,37,15.849696159362793
raspberryio,175,14,250,75,37,15.844352960586548
raspberryio,174,15,253,75,37,15.77736783027649
raspberryio,176,13,255,76,38,15.76503300666809
raspberryio,172,17,258,77,38,15.78033185005188
raspberryio,178,11,261,78,39,15.674351930618286
raspberryio,178,11,264,79,39,15.861138820648193
raspberryio,178,11,266,79,39,16.304001092910767
raspberryio,179,10,269,80,40,16.045150995254517
raspberryio,179,10,272,81,40,16.089921951293945
raspberryio,179,10,275,82,41,16.016740798950195
