facebook-sdk,32,48,1,4.2256200313568115
facebook-sdk,32,48,1,4.283921957015991
facebook-sdk,32,48,1,4.331032037734985
facebook-sdk,32,48,1,4.347640037536621
facebook-sdk,32,48,1,4.309826135635376
facebook-sdk,32,48,1,4.242614030838013
facebook-sdk,40,40,2,3.9262540340423584
facebook-sdk,40,40,2,3.2189180850982666
facebook-sdk,40,40,2,4.006685972213745
facebook-sdk,47,33,3,3.8098111152648926
facebook-sdk,47,33,3,3.8029708862304688
facebook-sdk,47,33,3,3.724364995956421
facebook-sdk,53,27,4,3.6801300048828125
facebook-sdk,53,27,4,3.67815899848938
facebook-sdk,53,27,4,3.445380926132202
facebook-sdk,58,22,5,3.293147087097168
facebook-sdk,58,22,5,3.5166800022125244
facebook-sdk,58,22,5,3.2755558490753174
facebook-sdk,57,23,6,3.370126962661743
facebook-sdk,57,23,6,3.5978870391845703
facebook-sdk,57,23,6,3.5315029621124268
facebook-sdk,58,22,7,3.516026020050049
facebook-sdk,58,22,7,3.1476399898529053
facebook-sdk,58,22,7,3.322106122970581
facebook-sdk,64,16,8,3.4545700550079346
facebook-sdk,64,16,8,3.2306811809539795
facebook-sdk,64,16,8,3.1795051097869873
facebook-sdk,64,16,8,3.3648288249969482
facebook-sdk,66,14,9,2.913771867752075
facebook-sdk,66,14,9,2.9278860092163086
facebook-sdk,66,14,9,3.404366970062256
facebook-sdk,67,13,10,3.3467230796813965
facebook-sdk,67,13,10,3.193877935409546
facebook-sdk,67,13,10,3.124279022216797
facebook-sdk,70,10,11,3.270573854446411
facebook-sdk,70,10,11,3.296140193939209
facebook-sdk,70,10,11,3.2782959938049316
facebook-sdk,72,8,12,3.3209939002990723
facebook-sdk,72,8,12,3.260838031768799
facebook-sdk,72,8,12,3.2536141872406006
facebook-sdk,72,8,13,3.1682660579681396
facebook-sdk,72,8,13,3.2679619789123535
facebook-sdk,72,8,13,3.2822139263153076
facebook-sdk,72,8,14,3.274430990219116
facebook-sdk,72,8,14,3.2120940685272217
facebook-sdk,72,8,14,3.225342035293579
facebook-sdk,72,8,15,3.2818329334259033
facebook-sdk,72,8,15,3.2935140132904053
facebook-sdk,72,8,15,3.279831886291504
facebook-sdk,72,8,16,3.214639902114868
facebook-sdk,72,8,16,3.3203489780426025
facebook-sdk,72,8,16,3.28020977973938
facebook-sdk,72,8,16,3.2823781967163086
facebook-sdk,72,8,17,3.2564620971679688
facebook-sdk,72,8,17,3.279567003250122
facebook-sdk,72,8,17,3.2516610622406006
facebook-sdk,74,6,18,3.2920172214508057
facebook-sdk,74,6,18,3.2234249114990234
facebook-sdk,74,6,18,3.244399070739746
facebook-sdk,74,6,19,3.2617931365966797
facebook-sdk,74,6,19,3.223433017730713
facebook-sdk,74,6,19,3.1987318992614746
facebook-sdk,74,6,20,3.2477800846099854
facebook-sdk,74,6,20,3.2718801498413086
facebook-sdk,74,6,20,3.2456181049346924
facebook-sdk,74,6,21,3.234132766723633
facebook-sdk,74,6,21,3.303277015686035
facebook-sdk,74,6,21,3.2391889095306396
facebook-sdk,74,6,22,3.267918825149536
facebook-sdk,74,6,22,3.2670130729675293
facebook-sdk,74,6,22,3.205019950866699
facebook-sdk,74,6,23,3.260507106781006
facebook-sdk,74,6,23,3.2213950157165527
facebook-sdk,74,6,23,3.2878270149230957
facebook-sdk,74,6,24,3.241774082183838
facebook-sdk,74,6,24,3.0192999839782715
facebook-sdk,74,6,24,3.106778144836426
facebook-sdk,74,6,24,3.2481942176818848
facebook-sdk,74,6,25,3.238118886947632
facebook-sdk,74,6,25,3.2682409286499023
facebook-sdk,74,6,25,3.24761700630188
facebook-sdk,75,5,26,3.1178488731384277
facebook-sdk,75,5,26,2.9899849891662598
facebook-sdk,75,5,26,3.2136781215667725
facebook-sdk,75,5,27,3.1194210052490234
facebook-sdk,75,5,27,2.97796893119812
facebook-sdk,75,5,27,3.1659657955169678
facebook-sdk,75,5,28,3.2123539447784424
facebook-sdk,75,5,28,3.2510628700256348
facebook-sdk,75,5,28,3.2545390129089355
facebook-sdk,76,4,29,3.1603031158447266
facebook-sdk,76,4,29,3.178030014038086
facebook-sdk,76,4,29,3.2091150283813477
facebook-sdk,76,4,30,3.225025177001953
facebook-sdk,76,4,30,3.2130229473114014
facebook-sdk,76,4,30,2.6420340538024902
facebook-sdk,76,4,31,3.1301920413970947
facebook-sdk,76,4,31,3.0197081565856934
facebook-sdk,76,4,31,3.1140050888061523
facebook-sdk,76,4,32,2.287681818008423
