repo_dir,hits,misses,cache_size,dtf,pfs,ttr
boto3,133,32,62,6,6,4.1901938915252686
boto3,132,33,62,9,6,4.235519170761108
boto3,135,30,62,12,6,4.2439799308776855
boto3,134,31,62,15,6,4.275029897689819
boto3,134,31,62,18,6,4.256457090377808
boto3,133,32,62,21,6,4.248597860336304
boto3,136,29,62,24,6,4.173141956329346
boto3,135,30,62,27,6,4.253480911254883
boto3,136,29,62,31,6,4.22278618812561
boto3,135,30,62,34,6,4.311148166656494
boto3,131,34,62,6,9,4.361987113952637
boto3,134,31,62,9,9,4.25551700592041
boto3,134,31,62,12,9,4.273558855056763
boto3,134,31,62,15,9,4.240726947784424
boto3,131,34,62,18,9,4.251487970352173
boto3,136,29,62,21,9,4.175562143325806
boto3,137,28,62,24,9,4.228630065917969
boto3,138,27,62,27,9,4.186577796936035
boto3,137,28,62,31,9,4.246167182922363
boto3,138,27,62,34,9,4.281234979629517
boto3,134,31,62,6,12,4.33378791809082
boto3,134,31,62,9,12,4.294230937957764
boto3,137,28,62,12,12,4.27577805519104
boto3,137,28,62,15,12,4.2551429271698
boto3,136,29,62,18,12,4.220103979110718
boto3,137,28,62,21,12,4.268780946731567
boto3,138,27,62,24,12,4.229259014129639
boto3,137,28,62,27,12,4.21227502822876
boto3,137,28,62,31,12,4.264948129653931
boto3,139,26,62,34,12,4.163089036941528
boto3,136,29,62,6,15,4.130231142044067
boto3,136,29,62,9,15,4.154592990875244
boto3,137,28,62,12,15,4.183453798294067
boto3,137,28,62,15,15,4.1373131275177
boto3,139,26,62,18,15,4.15251898765564
boto3,138,27,62,21,15,4.19317102432251
boto3,139,26,62,24,15,4.238173961639404
boto3,139,26,62,27,15,4.234989881515503
boto3,140,25,62,31,15,4.242218017578125
boto3,139,26,62,34,15,4.218322992324829
boto3,138,27,62,6,18,4.3106689453125
boto3,137,28,62,9,18,4.2956390380859375
boto3,137,28,62,12,18,4.282361030578613
boto3,136,29,62,15,18,4.251471042633057
boto3,138,27,62,18,18,4.15107798576355
boto3,139,26,62,21,18,4.254417181015015
boto3,140,25,62,24,18,4.197597026824951
boto3,140,25,62,27,18,4.268439054489136
boto3,140,25,62,31,18,4.223772048950195
boto3,140,25,62,34,18,4.220003128051758
boto3,137,28,62,6,21,4.13769006729126
boto3,138,27,62,9,21,4.198963165283203
boto3,138,27,62,12,21,4.181966066360474
boto3,140,25,62,15,21,4.196061849594116
boto3,140,25,62,18,21,4.252389192581177
boto3,139,26,62,21,21,4.228419065475464
boto3,141,24,62,24,21,4.1884849071502686
boto3,141,24,62,27,21,4.178001880645752
boto3,140,25,62,31,21,4.19147801399231
boto3,140,25,62,34,21,4.244851112365723
