repo_dir,hits,misses,cache_size,dtf,pfs,ttr
facebook-sdk,49,5,14,1,1,2.625275135040283
facebook-sdk,49,5,14,2,1,2.3871967792510986
facebook-sdk,49,5,14,2,1,2.516129970550537
facebook-sdk,49,5,14,3,1,2.562450885772705
facebook-sdk,49,5,14,4,1,2.46065616607666
facebook-sdk,49,5,14,4,1,2.59040904045105
facebook-sdk,49,5,14,5,1,2.576353073120117
facebook-sdk,49,5,14,6,1,2.5024890899658203
facebook-sdk,49,5,14,7,1,2.620213031768799
facebook-sdk,49,5,14,7,1,2.5732169151306152
facebook-sdk,50,4,14,1,2,2.6094348430633545
facebook-sdk,50,4,14,2,2,2.542423963546753
facebook-sdk,50,4,14,2,2,2.6025891304016113
facebook-sdk,51,3,14,3,2,2.560110092163086
facebook-sdk,51,3,14,4,2,2.5548110008239746
facebook-sdk,51,3,14,4,2,2.5969481468200684
facebook-sdk,51,3,14,5,2,2.4961998462677
facebook-sdk,50,4,14,6,2,2.4714770317077637
facebook-sdk,50,4,14,7,2,2.562619209289551
facebook-sdk,51,3,14,7,2,2.5402979850769043
facebook-sdk,50,4,14,1,2,2.5242679119110107
facebook-sdk,50,4,14,2,2,2.5654940605163574
facebook-sdk,50,4,14,2,2,2.549970865249634
facebook-sdk,50,4,14,3,2,2.47845196723938
facebook-sdk,50,4,14,4,2,2.548666000366211
facebook-sdk,50,4,14,4,2,2.5319020748138428
facebook-sdk,51,3,14,5,2,2.440946102142334
facebook-sdk,51,3,14,6,2,2.4826889038085938
facebook-sdk,50,4,14,7,2,2.5425100326538086
facebook-sdk,50,4,14,7,2,2.3869519233703613
facebook-sdk,49,5,14,1,3,2.5062780380249023
facebook-sdk,49,5,14,2,3,2.58491587638855
facebook-sdk,50,4,14,2,3,2.4359171390533447
facebook-sdk,49,5,14,3,3,2.523261070251465
facebook-sdk,49,5,14,4,3,2.6207759380340576
facebook-sdk,50,4,14,4,3,2.536760091781616
facebook-sdk,50,4,14,5,3,2.488637924194336
facebook-sdk,50,4,14,6,3,2.5192601680755615
facebook-sdk,50,4,14,7,3,2.5816431045532227
facebook-sdk,50,4,14,7,3,2.5162389278411865
facebook-sdk,49,5,14,1,4,2.5586280822753906
facebook-sdk,49,5,14,2,4,2.6040761470794678
facebook-sdk,50,4,14,2,4,2.471433162689209
facebook-sdk,50,4,14,3,4,2.609994888305664
facebook-sdk,50,4,14,4,4,2.43538498878479
facebook-sdk,49,5,14,4,4,2.4357869625091553
facebook-sdk,50,4,14,5,4,2.487004041671753
facebook-sdk,50,4,14,6,4,2.490854024887085
facebook-sdk,50,4,14,7,4,2.45104718208313
facebook-sdk,50,4,14,7,4,2.4882519245147705
facebook-sdk,49,5,14,1,4,2.5828628540039062
facebook-sdk,49,5,14,2,4,2.5299830436706543
facebook-sdk,49,5,14,2,4,2.559753894805908
facebook-sdk,50,4,14,3,4,2.516278028488159
facebook-sdk,49,5,14,4,4,2.49241304397583
facebook-sdk,49,5,14,4,4,2.5738468170166016
facebook-sdk,50,4,14,5,4,2.552410840988159
facebook-sdk,50,4,14,6,4,2.5515739917755127
facebook-sdk,49,5,14,7,4,2.616199016571045
facebook-sdk,50,4,14,7,4,2.5903568267822266
