repo_dir,hits,misses,cache_size,dtf,pfs,ttr
facebook-sdk,34,51,1,1,1,2.3310978412628174
facebook-sdk,36,49,1,1,1,2.2894649505615234
facebook-sdk,35,50,1,1,1,2.3351998329162598
facebook-sdk,35,50,1,1,1,2.3310229778289795
facebook-sdk,36,49,1,1,1,2.336638927459717
facebook-sdk,35,50,1,1,1,2.334230899810791
facebook-sdk,46,39,2,1,1,1.9742090702056885
facebook-sdk,49,36,2,1,1,1.98248291015625
facebook-sdk,46,39,2,1,1,2.021980047225952
facebook-sdk,54,31,3,1,1,1.7965021133422852
facebook-sdk,54,31,3,1,1,1.8515019416809082
facebook-sdk,55,30,3,1,1,1.797307014465332
facebook-sdk,59,26,4,1,1,1.725787878036499
facebook-sdk,57,28,4,1,1,1.7419989109039307
facebook-sdk,58,27,4,1,1,1.6964831352233887
facebook-sdk,61,24,5,1,1,1.6650888919830322
facebook-sdk,60,25,5,1,1,1.6902661323547363
facebook-sdk,59,26,5,1,1,1.7307031154632568
facebook-sdk,63,22,6,1,1,1.6874840259552002
facebook-sdk,60,25,6,1,1,1.6853690147399902
facebook-sdk,63,22,6,1,1,1.6902360916137695
facebook-sdk,64,21,7,2,1,1.640197992324829
facebook-sdk,65,20,7,2,1,1.6435599327087402
facebook-sdk,64,21,7,2,1,1.6822168827056885
facebook-sdk,67,18,8,2,1,1.571315050125122
facebook-sdk,66,19,8,2,1,1.614936113357544
facebook-sdk,67,18,8,2,1,1.632472038269043
facebook-sdk,68,17,8,2,1,1.595121145248413
facebook-sdk,69,16,9,2,1,1.6020269393920898
facebook-sdk,68,17,9,2,1,1.6015000343322754
facebook-sdk,68,17,9,2,1,1.6005311012268066
facebook-sdk,69,16,10,3,1,1.5589640140533447
facebook-sdk,70,15,10,3,1,1.5504350662231445
facebook-sdk,69,16,10,3,1,1.567026138305664
facebook-sdk,71,14,11,3,1,1.5331709384918213
facebook-sdk,71,14,11,3,1,1.5690491199493408
facebook-sdk,72,13,11,3,1,1.5234179496765137
facebook-sdk,72,13,12,3,1,1.507667064666748
facebook-sdk,74,11,12,3,1,1.49971604347229
facebook-sdk,74,11,12,3,1,1.4723279476165771
facebook-sdk,73,12,13,3,1,1.4805018901824951
facebook-sdk,72,13,13,3,1,1.5145161151885986
facebook-sdk,72,13,13,3,1,1.4813339710235596
facebook-sdk,73,12,14,4,1,1.4810588359832764
facebook-sdk,73,12,14,4,1,1.4574129581451416
facebook-sdk,73,12,14,4,1,1.483247995376587
facebook-sdk,74,11,15,4,1,1.4297327995300293
facebook-sdk,74,11,15,4,1,1.4501969814300537
facebook-sdk,75,10,15,4,1,1.5060999393463135
facebook-sdk,75,10,16,4,1,1.4134562015533447
facebook-sdk,75,10,16,4,1,1.4423389434814453
facebook-sdk,75,10,16,4,1,1.4780371189117432
facebook-sdk,75,10,16,4,1,1.4766159057617188
facebook-sdk,75,10,17,5,1,1.4801928997039795
facebook-sdk,74,11,17,5,1,1.477160930633545
facebook-sdk,75,10,17,5,1,1.499488115310669
facebook-sdk,75,10,18,5,1,1.456139087677002
facebook-sdk,75,10,18,5,1,1.4596781730651855
facebook-sdk,75,10,18,5,1,1.4708709716796875
facebook-sdk,75,10,19,5,1,1.5330009460449219
facebook-sdk,75,10,19,5,1,1.5113029479980469
facebook-sdk,75,10,19,5,1,1.4832608699798584
facebook-sdk,75,10,20,6,2,1.492238998413086
facebook-sdk,76,9,20,6,2,1.4922568798065186
facebook-sdk,75,10,20,6,2,1.5005340576171875
facebook-sdk,76,9,21,6,2,1.4302430152893066
facebook-sdk,75,10,21,6,2,1.4680209159851074
facebook-sdk,75,10,21,6,2,1.482457160949707
facebook-sdk,76,9,22,6,2,1.4900720119476318
facebook-sdk,76,9,22,6,2,1.4937670230865479
facebook-sdk,77,8,22,6,2,1.4580509662628174
facebook-sdk,76,9,23,6,2,1.4518589973449707
facebook-sdk,77,8,23,6,2,1.4268040657043457
facebook-sdk,77,8,23,6,2,1.4597079753875732
facebook-sdk,79,6,24,7,2,1.4017300605773926
facebook-sdk,77,8,24,7,2,1.4776408672332764
facebook-sdk,79,6,24,7,2,1.3965919017791748
facebook-sdk,77,8,24,7,2,1.4455909729003906
facebook-sdk,78,7,25,7,2,1.451246976852417
facebook-sdk,79,6,25,7,2,1.4225549697875977
facebook-sdk,79,6,25,7,2,1.4386742115020752
facebook-sdk,78,7,26,7,2,1.4264750480651855
facebook-sdk,79,6,26,7,2,1.4363830089569092
facebook-sdk,79,6,26,7,2,1.4359660148620605
facebook-sdk,80,5,27,8,2,1.4097352027893066
facebook-sdk,80,5,27,8,2,1.4226529598236084
facebook-sdk,80,5,27,8,2,1.430293083190918
facebook-sdk,80,5,28,8,2,1.4341731071472168
facebook-sdk,80,5,28,8,2,1.4086768627166748
facebook-sdk,80,5,28,8,2,1.3946080207824707
facebook-sdk,81,4,29,8,2,1.3913381099700928
facebook-sdk,81,4,29,8,2,1.3738441467285156
facebook-sdk,81,4,29,8,2,1.4022729396820068
facebook-sdk,81,4,30,9,3,1.3932950496673584
facebook-sdk,81,4,30,9,3,1.4225361347198486
facebook-sdk,81,4,30,9,3,1.3940160274505615
facebook-sdk,81,4,31,9,3,1.3991680145263672
facebook-sdk,81,4,31,9,3,1.4268989562988281
facebook-sdk,81,4,31,9,3,1.3871779441833496
facebook-sdk,81,4,32,9,3,1.4534127712249756
