repo_dir,hits,misses,cache_size,dtf,pfs,ttr
boto,810,1707,9,2,1,533.0340900421143
boto,860,1657,18,4,1,530.3191158771515
boto,1001,1516,27,6,2,523.9649231433868
boto,1127,1390,36,9,3,516.7566668987274
boto,1248,1269,46,11,4,510.4340178966522
boto,1351,1166,55,13,5,505.5315320491791
boto,1421,1096,64,16,6,500.9331910610199
boto,1491,1026,73,18,7,496.1858959197998
boto,1553,964,82,20,8,491.0414161682129
boto,1612,905,92,23,9,487.1887061595917
boto,1651,866,101,25,10,485.00766015052795
boto,1697,820,110,27,11,482.0498869419098
boto,1725,792,119,29,11,480.90744495391846
boto,1755,762,128,32,12,479.6197021007538
boto,1775,742,138,34,13,478.69193506240845
boto,1800,717,147,36,14,478.15307092666626
boto,1818,699,156,39,15,476.0283589363098
boto,1847,670,165,41,16,475.1558611392975
boto,1871,646,174,43,17,474.4411380290985
boto,1886,631,184,46,18,473.43401288986206
boto,1901,616,193,48,19,472.39076590538025
boto,1918,599,202,50,20,471.7956109046936
boto,1954,563,211,52,21,469.89777088165283
boto,1973,544,221,55,22,467.87070894241333
boto,1983,534,230,57,23,467.48708987236023
boto,2002,515,239,59,23,465.721036195755
boto,2006,511,248,62,24,466.09527802467346
boto,2021,496,257,64,25,464.5273129940033
boto,2037,480,267,66,26,464.5050950050354
boto,2055,462,276,69,27,462.81137895584106
boto,2056,461,285,71,28,462.5154209136963
boto,2061,456,294,73,29,462.0897171497345
boto,2066,451,303,75,30,461.95846796035767
boto,2076,441,313,78,31,461.10417103767395
boto,2090,427,322,80,32,461.18281388282776
boto,2088,429,331,82,33,461.5682590007782
boto,2108,409,340,85,34,460.04668712615967
boto,2110,407,349,87,34,459.9330849647522
boto,2118,399,359,89,35,459.8024990558624
boto,2115,402,368,92,36,459.010694026947
boto,2122,395,377,94,37,458.3857989311218
boto,2134,383,386,96,38,458.273020029068
boto,2136,381,396,99,39,457.5389459133148
boto,2137,380,405,101,40,457.5770800113678
boto,2146,371,414,103,41,457.7805919647217
boto,2151,366,423,105,42,456.9277868270874
boto,2159,358,432,108,43,456.7200291156769
boto,2162,355,442,110,44,456.5097060203552
boto,2160,357,451,112,45,456.67896699905396
boto,2177,340,460,115,46,456.2443630695343
boto,2182,335,469,117,46,455.7144639492035
boto,2194,323,478,119,47,455.68206787109375
boto,2202,315,488,122,48,455.5649950504303
boto,2198,319,497,124,49,455.5694649219513
boto,2193,324,506,126,50,455.5944678783417
boto,2193,324,515,128,51,467.0747640132904
boto,2197,320,524,131,52,457.9723410606384
boto,2205,312,534,133,53,455.20823884010315
boto,2207,310,543,135,54,455.15891695022583
boto,2213,304,552,138,55,455.09906101226807
boto,2214,303,561,140,56,455.2414319515228
boto,2219,298,571,142,57,454.88710498809814
boto,2220,297,580,145,58,455.2001850605011
boto,2232,285,589,147,58,454.3463671207428
boto,2232,285,598,149,59,454.64433789253235
boto,2241,276,607,151,60,453.73590779304504
boto,2244,273,617,154,61,453.9560158252716
boto,2243,274,626,156,62,454.15307807922363
boto,2253,264,635,158,63,454.0240111351013
boto,2251,266,644,161,64,454.0854420661926
boto,2262,255,653,163,65,453.85933208465576
boto,2270,247,663,165,66,453.56127309799194
boto,2278,239,672,168,67,453.2772378921509
boto,2280,237,681,170,68,452.7823100090027
boto,2286,231,690,172,69,453.2738378047943
boto,2288,229,699,174,69,452.5235369205475
boto,2290,227,709,177,70,452.8610899448395
boto,2289,228,718,179,71,452.9571750164032
boto,2295,222,727,181,72,452.5604431629181
boto,2294,223,736,184,73,452.7415678501129
boto,2297,220,746,186,74,452.13493490219116
boto,2304,213,755,188,75,452.14067006111145
boto,2312,205,764,191,76,452.23229479789734
boto,2311,206,773,193,77,452.0629839897156
boto,2319,198,782,195,78,452.05001401901245
boto,2326,191,792,198,79,452.0065460205078
boto,2322,195,801,200,80,452.0968060493469
boto,2328,189,810,202,81,451.81263494491577
boto,2331,186,819,204,81,452.0871651172638
boto,2340,177,828,207,82,451.567743062973
boto,2337,180,838,209,83,451.54311990737915
boto,2341,176,847,211,84,452.0034019947052
boto,2342,175,856,214,85,451.56195092201233
boto,2346,171,865,216,86,451.8989381790161
boto,2349,168,874,218,87,451.3439700603485
boto,2344,173,884,221,88,451.70124197006226
boto,2349,168,893,223,89,451.5983109474182
boto,2353,164,902,225,90,451.6745009422302
boto,2353,164,911,227,91,451.61321806907654
boto,2354,163,921,230,92,451.5924789905548
