repo_dir,hits,misses,cache_size,dtf,pfs,ttr
boto,787,1730,9,1,1,531.603178024292
boto,973,1544,18,1,2,517.1622159481049
boto,999,1518,27,2,4,521.9981968402863
boto,1138,1379,36,3,5,513.5091230869293
boto,1260,1257,46,4,6,506.9662730693817
boto,1351,1166,55,5,8,503.24876713752747
boto,1433,1084,64,6,9,497.9893310070038
boto,1492,1025,73,7,10,494.18699884414673
boto,1532,985,82,8,12,490.55927896499634
boto,1608,909,92,9,13,485.10075998306274
boto,1639,878,101,10,15,483.71300292015076
boto,1687,830,110,11,16,481.03781914711
boto,1723,794,119,11,17,478.5543968677521
boto,1760,757,128,12,19,476.97353291511536
boto,1780,737,138,13,20,475.4354090690613
boto,1804,713,147,14,22,474.3654959201813
boto,1819,698,156,15,23,474.0124809741974
boto,1852,665,165,16,24,471.9168870449066
boto,1876,641,174,17,26,471.0175290107727
boto,1893,624,184,18,27,470.4773259162903
boto,1914,603,193,19,28,469.33877205848694
boto,1917,600,202,20,30,468.7959499359131
boto,1944,573,211,21,31,467.31670784950256
boto,1971,546,221,22,33,465.8714919090271
boto,1980,537,230,23,34,464.84288001060486
boto,2001,516,239,23,35,464.1685049533844
boto,2009,508,248,24,37,464.20855689048767
boto,2020,497,257,25,38,462.7769410610199
boto,2030,487,267,26,40,461.9206931591034
boto,2050,467,276,27,41,461.09621810913086
boto,2059,458,285,28,42,460.83702397346497
boto,2065,452,294,29,44,460.3412170410156
boto,2071,446,303,30,45,460.1269052028656
boto,2079,438,313,31,46,459.52490997314453
boto,2085,432,322,32,48,459.3471200466156
boto,2090,427,331,33,49,458.67065691947937
boto,2095,422,340,34,51,459.0119569301605
boto,2102,415,349,34,52,457.95341396331787
boto,2109,408,359,35,53,458.3947420120239
boto,2115,402,368,36,55,458.0590867996216
boto,2122,395,377,37,56,457.7915120124817
boto,2127,390,386,38,57,457.2403519153595
boto,2128,389,396,39,59,458.09315490722656
boto,2132,385,405,40,60,457.4747588634491
boto,2140,377,414,41,62,457.32435512542725
boto,2146,371,423,42,63,455.9158618450165
boto,2151,366,432,43,64,456.4866750240326
boto,2157,360,442,44,66,456.64978098869324
boto,2157,360,451,45,67,456.2076029777527
boto,2167,350,460,46,69,456.1282889842987
boto,2168,349,469,46,70,455.66574883461
boto,2177,340,478,47,71,455.65295600891113
boto,2181,336,488,48,73,455.5470290184021
boto,2181,336,497,49,74,455.5664391517639
boto,2191,326,506,50,75,455.08051800727844
boto,2193,324,515,51,77,454.75820302963257
boto,2199,318,524,52,78,454.6982500553131
boto,2205,312,534,53,80,454.8181390762329
boto,2207,310,543,54,81,454.50416111946106
boto,2211,306,552,55,82,455.0104019641876
boto,2214,303,561,56,84,454.52814197540283
boto,2219,298,571,57,85,454.6247329711914
boto,2219,298,580,58,87,454.35392117500305
boto,2230,287,589,58,88,454.2915389537811
boto,2230,287,598,59,89,453.9173231124878
boto,2241,276,607,60,91,453.5563979148865
boto,2244,273,617,61,92,453.3960540294647
boto,2244,273,626,62,93,453.60234117507935
boto,2253,264,635,63,95,453.33793807029724
boto,2250,267,644,64,96,453.84325313568115
boto,2260,257,653,65,97,453.0055911540985
boto,2267,250,663,66,99,453.1490340232849
boto,2277,240,672,67,100,452.84619307518005
boto,2280,237,681,68,102,452.60282802581787
boto,2288,229,690,69,103,452.2685489654541
boto,2288,229,699,69,104,452.3025019168854
boto,2289,228,709,70,106,452.2168231010437
boto,2290,227,718,71,107,452.1561908721924
boto,2294,223,727,72,109,451.9383430480957
boto,2295,222,736,73,110,451.9882929325104
boto,2299,218,746,74,111,451.9945101737976
boto,2305,212,755,75,113,451.3742141723633
boto,2314,203,764,76,114,451.2833580970764
boto,2312,205,773,77,115,451.50592017173767
boto,2319,198,782,78,117,451.2083988189697
boto,2326,191,792,79,118,451.593092918396
boto,2323,194,801,80,120,451.372771024704
boto,2328,189,810,81,121,452.06433296203613
boto,2330,187,819,81,122,451.12046694755554
boto,2339,178,828,82,124,451.05138397216797
boto,2337,180,838,83,125,450.9526059627533
boto,2341,176,847,84,127,451.05359983444214
boto,2342,175,856,85,128,450.92864298820496
boto,2346,171,865,86,129,451.1001310348511
boto,2349,168,874,87,131,451.01153111457825
boto,2345,172,884,88,132,451.2324540615082
boto,2349,168,893,89,133,451.1283438205719
boto,2353,164,902,90,135,450.8173899650574
boto,2354,163,911,91,136,450.84753608703613
boto,2356,161,921,92,138,450.5987980365753
