repo_dir,hits,misses,cache_size,dtf,pfs,ttr
raspberryio,361,148,27,2,2,12.449236154556274
raspberryio,367,142,27,4,2,12.089091062545776
raspberryio,370,139,27,5,2,12.065457820892334
raspberryio,375,134,27,6,2,11.872912168502808
raspberryio,381,128,27,8,2,11.519756078720093
raspberryio,383,126,27,9,2,11.501543045043945
raspberryio,382,127,27,10,2,11.379017114639282
raspberryio,385,124,27,12,2,11.121477127075195
raspberryio,390,119,27,13,2,10.905019998550415
raspberryio,388,121,27,14,2,11.315323829650879
raspberryio,362,147,27,2,4,12.528770923614502
raspberryio,371,138,27,4,4,11.901802062988281
raspberryio,372,137,27,5,4,11.864367961883545
raspberryio,380,129,27,6,4,11.582432985305786
raspberryio,379,130,27,8,4,11.8332359790802
raspberryio,380,129,27,9,4,11.55000114440918
raspberryio,380,129,27,10,4,11.62089204788208
raspberryio,385,124,27,12,4,11.30766487121582
raspberryio,386,123,27,13,4,10.856448888778687
raspberryio,386,123,27,14,4,11.228916883468628
raspberryio,376,133,27,2,5,11.630542039871216
raspberryio,375,134,27,4,5,11.782481908798218
raspberryio,376,133,27,5,5,11.672048091888428
raspberryio,379,130,27,6,5,11.691768169403076
raspberryio,385,124,27,8,5,11.29999589920044
raspberryio,388,121,27,9,5,11.266205072402954
raspberryio,382,127,27,10,5,11.57005786895752
raspberryio,389,120,27,12,5,11.301002979278564
raspberryio,385,124,27,13,5,11.503605127334595
raspberryio,382,127,27,14,5,11.671518087387085
raspberryio,369,140,27,2,6,12.248040914535522
raspberryio,377,132,27,4,6,11.731257915496826
raspberryio,380,129,27,5,6,11.665398120880127
raspberryio,380,129,27,6,6,11.755712032318115
raspberryio,383,126,27,8,6,11.569935083389282
raspberryio,383,126,27,9,6,11.783293962478638
raspberryio,384,125,27,10,6,11.523653984069824
raspberryio,383,126,27,12,6,11.614845991134644
raspberryio,387,122,27,13,6,11.190133094787598
raspberryio,385,124,27,14,6,11.277750968933105
raspberryio,368,141,27,2,8,12.532254934310913
raspberryio,378,131,27,4,8,11.981882095336914
raspberryio,377,132,27,5,8,12.1793692111969
raspberryio,380,129,27,6,8,11.810176849365234
raspberryio,383,126,27,8,8,11.533086061477661
raspberryio,384,125,27,9,8,11.613396883010864
raspberryio,384,125,27,10,8,11.722268104553223
raspberryio,385,124,27,12,8,11.634998083114624
raspberryio,388,121,27,13,8,11.645475149154663
raspberryio,385,124,27,14,8,11.653685808181763
raspberryio,374,135,27,2,9,12.115566968917847
raspberryio,376,133,27,4,9,12.144925117492676
raspberryio,374,135,27,5,9,12.38384199142456
raspberryio,379,130,27,6,9,12.218005895614624
raspberryio,381,128,27,8,9,11.999484062194824
raspberryio,389,120,27,9,9,11.343119859695435
raspberryio,386,123,27,10,9,11.609755992889404
raspberryio,391,118,27,12,9,11.190000057220459
raspberryio,387,122,27,13,9,11.63149619102478
raspberryio,386,123,27,14,9,11.865566968917847
