repo_dir,hits,misses,cache_size,dtf,pfs,ttr
raspberryio,492,17,123,12,12,6.142554044723511
raspberryio,493,16,123,18,12,5.7894110679626465
raspberryio,493,16,123,24,12,5.7066709995269775
raspberryio,493,16,123,30,12,5.859647035598755
raspberryio,493,16,123,36,12,5.920252084732056
raspberryio,493,16,123,43,12,5.898656845092773
raspberryio,493,16,123,49,12,5.918329954147339
raspberryio,493,16,123,55,12,5.953603982925415
raspberryio,494,15,123,61,12,5.8863420486450195
raspberryio,494,15,123,67,12,5.852346897125244
raspberryio,493,16,123,12,18,5.925509214401245
raspberryio,493,16,123,18,18,5.9161200523376465
raspberryio,494,15,123,24,18,5.878252029418945
raspberryio,493,16,123,30,18,5.930276870727539
raspberryio,494,15,123,36,18,5.898100852966309
raspberryio,493,16,123,43,18,5.9030938148498535
raspberryio,493,16,123,49,18,6.021708011627197
raspberryio,494,15,123,55,18,5.959223985671997
raspberryio,494,15,123,61,18,5.999706029891968
raspberryio,493,16,123,67,18,6.069257020950317
raspberryio,492,17,123,12,24,5.982568979263306
raspberryio,492,17,123,18,24,5.881218910217285
raspberryio,492,17,123,24,24,6.035476922988892
raspberryio,492,17,123,30,24,6.011364936828613
raspberryio,493,16,123,36,24,5.993125915527344
raspberryio,492,17,123,43,24,5.996936798095703
raspberryio,492,17,123,49,24,6.017130136489868
raspberryio,493,16,123,55,24,5.920193910598755
raspberryio,492,17,123,61,24,6.136182069778442
raspberryio,493,16,123,67,24,5.955249786376953
raspberryio,492,17,123,12,30,6.12456488609314
raspberryio,492,17,123,18,30,6.169984817504883
raspberryio,492,17,123,24,30,6.091881990432739
raspberryio,492,17,123,30,30,6.111268043518066
raspberryio,492,17,123,36,30,6.040569067001343
raspberryio,492,17,123,43,30,6.042608976364136
raspberryio,492,17,123,49,30,6.140038013458252
raspberryio,492,17,123,55,30,6.100739002227783
raspberryio,492,17,123,61,30,6.11397910118103
raspberryio,492,17,123,67,30,6.099570989608765
raspberryio,491,18,123,12,36,6.178354978561401
raspberryio,492,17,123,18,36,6.136245012283325
raspberryio,493,16,123,24,36,6.107141017913818
raspberryio,492,17,123,30,36,6.082613945007324
raspberryio,492,17,123,36,36,6.064922094345093
raspberryio,492,17,123,43,36,5.978813886642456
raspberryio,492,17,123,49,36,6.081154108047485
raspberryio,492,17,123,55,36,6.079317092895508
raspberryio,492,17,123,61,36,6.069372892379761
raspberryio,493,16,123,67,36,6.102167844772339
raspberryio,491,18,123,12,43,6.234730005264282
raspberryio,492,17,123,18,43,5.880713939666748
raspberryio,492,17,123,24,43,5.753063917160034
raspberryio,492,17,123,30,43,5.955955982208252
raspberryio,493,16,123,36,43,5.897021055221558
raspberryio,493,16,123,43,43,6.008508920669556
raspberryio,492,17,123,49,43,6.051001071929932
raspberryio,492,17,123,55,43,6.079505920410156
raspberryio,492,17,123,61,43,6.02787709236145
raspberryio,492,17,123,67,43,6.010860204696655
