repo_dir,hits,misses,cache_size,dtf,pfs,ttr
raspberryio,29,161,2,1,1,5.91812801361084
raspberryio,64,126,5,2,1,5.1064839363098145
raspberryio,78,112,8,3,1,4.741459131240845
raspberryio,86,104,11,4,1,4.571033000946045
raspberryio,92,98,13,5,1,4.472488880157471
raspberryio,105,85,16,6,2,4.255367994308472
raspberryio,115,75,19,7,2,4.0972278118133545
raspberryio,126,64,22,8,3,3.814499855041504
raspberryio,132,58,24,9,3,3.7632100582122803
raspberryio,140,50,27,10,4,3.5724129676818848
raspberryio,141,49,30,12,4,3.5353050231933594
raspberryio,146,44,33,13,4,3.414233922958374
raspberryio,153,37,35,14,5,3.291779041290283
raspberryio,155,35,38,15,5,3.262181043624878
raspberryio,157,33,41,16,6,3.201632022857666
raspberryio,159,31,44,17,6,3.259739875793457
raspberryio,159,31,46,18,6,3.244093894958496
raspberryio,162,28,49,19,7,3.211057186126709
raspberryio,165,25,52,20,7,3.152161121368408
raspberryio,167,23,55,22,8,3.1039059162139893
raspberryio,167,23,57,22,8,3.11319899559021
raspberryio,170,20,60,24,9,3.0960230827331543
raspberryio,171,19,63,25,9,3.018643856048584
raspberryio,173,17,66,26,9,3.044740915298462
raspberryio,173,17,68,27,10,3.1292030811309814
raspberryio,176,14,71,28,10,3.048255205154419
raspberryio,177,13,74,29,11,2.991194009780884
raspberryio,177,13,77,30,11,2.979633092880249
raspberryio,178,12,79,31,11,2.893152952194214
raspberryio,179,11,82,32,12,2.825446128845215
raspberryio,179,11,85,34,12,2.8745861053466797
raspberryio,179,11,88,35,13,2.873721122741699
raspberryio,179,11,90,36,13,2.9293479919433594
raspberryio,180,10,93,37,13,2.8880441188812256
raspberryio,182,8,96,38,14,2.855212926864624
raspberryio,184,6,99,39,14,2.825800895690918
raspberryio,185,5,101,40,15,2.824357032775879
raspberryio,186,4,104,41,15,2.8133130073547363
raspberryio,186,4,107,42,16,2.807811975479126
raspberryio,186,4,110,44,16,2.829339027404785
raspberryio,185,5,112,44,16,2.8001818656921387
raspberryio,185,5,115,46,17,2.855756998062134
raspberryio,186,4,118,47,17,2.8419442176818848
raspberryio,188,2,121,48,18,2.8530728816986084
raspberryio,188,2,123,49,18,2.8267269134521484
raspberryio,188,2,126,50,18,2.7891011238098145
raspberryio,188,2,129,51,19,2.798874855041504
raspberryio,188,2,132,52,19,2.8751718997955322
raspberryio,188,2,134,53,20,2.8142950534820557
raspberryio,188,2,137,54,20,2.7773659229278564
raspberryio,190,0,140,56,21,2.8519768714904785
raspberryio,190,0,143,57,21,2.8511199951171875
raspberryio,190,0,145,58,21,2.80423903465271
raspberryio,190,0,148,59,22,2.716481924057007
raspberryio,190,0,151,60,22,2.805082082748413
raspberryio,190,0,154,61,23,2.811638832092285
raspberryio,190,0,156,62,23,2.8611321449279785
raspberryio,190,0,159,63,23,2.7254140377044678
raspberryio,190,0,162,64,24,2.815803050994873
raspberryio,190,0,165,66,24,2.7785301208496094
raspberryio,190,0,167,66,25,2.8035688400268555
raspberryio,190,0,170,68,25,2.7703351974487305
raspberryio,190,0,173,69,25,2.8177261352539062
raspberryio,190,0,176,70,26,2.7682900428771973
raspberryio,190,0,178,71,26,2.795830011367798
raspberryio,190,0,181,72,27,2.788951873779297
raspberryio,190,0,184,73,27,2.836913824081421
raspberryio,190,0,187,74,28,2.829901933670044
raspberryio,190,0,189,75,28,2.7959721088409424
raspberryio,190,0,192,76,28,2.8897159099578857
raspberryio,190,0,195,78,29,2.88608980178833
raspberryio,190,0,198,79,29,2.778193950653076
raspberryio,190,0,200,80,30,2.7767529487609863
raspberryio,190,0,203,81,30,2.8635528087615967
raspberryio,190,0,206,82,30,2.815251111984253
raspberryio,190,0,209,83,31,2.8507637977600098
raspberryio,190,0,211,84,31,2.8268320560455322
raspberryio,190,0,214,85,32,2.7896528244018555
raspberryio,190,0,217,86,32,2.8643200397491455
raspberryio,190,0,220,88,33,2.7791459560394287
raspberryio,190,0,222,88,33,2.7952778339385986
raspberryio,190,0,225,90,33,2.8124241828918457
raspberryio,190,0,228,91,34,2.774229049682617
raspberryio,190,0,231,92,34,2.7806291580200195
raspberryio,190,0,233,93,34,2.7433581352233887
raspberryio,190,0,236,94,35,2.751458168029785
raspberryio,190,0,239,95,35,2.7367360591888428
raspberryio,190,0,242,96,36,2.8096160888671875
raspberryio,190,0,244,97,36,2.74955415725708
raspberryio,190,0,247,98,37,2.7911500930786133
raspberryio,190,0,250,100,37,2.822721004486084
raspberryio,190,0,253,101,37,2.7439420223236084
raspberryio,190,0,255,102,38,2.751732110977173
raspberryio,190,0,258,103,38,2.740730047225952
raspberryio,190,0,261,104,39,2.7517950534820557
raspberryio,190,0,264,105,39,2.7980611324310303
raspberryio,190,0,266,106,39,2.785540819168091
raspberryio,190,0,269,107,40,2.7526450157165527
raspberryio,190,0,272,108,40,2.8117520809173584
raspberryio,190,0,275,110,41,2.7524399757385254
